rank	count	TAXON_URI
3=	1	http://biodiversity.org.au/afd.taxon/b77ee5e3-6c6f-4284-9dfb-0de05fbdab70
3=	1	http://biodiversity.org.au/afd.taxon/b77efaba-2f93-4a22-a6df-1bd14735e0a8
3=	1	http://biodiversity.org.au/afd.taxon/b77f43cb-982d-433a-9307-29e84b3a3ca2
3=	1	http://biodiversity.org.au/afd.taxon/b780df87-d90e-416d-bc2f-391e95336de8
3=	1	http://biodiversity.org.au/afd.taxon/b789828b-8fe9-48f8-a776-905de75744c9
3=	1	http://biodiversity.org.au/afd.taxon/b7924172-ea8e-46ed-8952-a56334cabcf2
3=	1	http://biodiversity.org.au/afd.taxon/b7998572-12c1-4357-8920-6b0c32b1aa7d
3=	1	http://biodiversity.org.au/afd.taxon/b7998d5d-f4cf-4828-9ec7-a347b7b860e2
3=	1	http://biodiversity.org.au/afd.taxon/b799b768-ccbe-4446-aa5d-397307a3335e
3=	1	http://biodiversity.org.au/afd.taxon/b7a0716a-d003-49d6-a9d9-faa5dc9f47f7
3=	1	http://biodiversity.org.au/afd.taxon/b7a2d8ed-5e79-4ebc-963b-6c2f9f6ec3c2
3=	1	http://biodiversity.org.au/afd.taxon/b7a453b6-716e-4ba2-9e89-1f4b71abddef
3=	1	http://biodiversity.org.au/afd.taxon/b7a78cbd-ae60-40ac-88f7-9cee4cbdb90a
3=	1	http://biodiversity.org.au/afd.taxon/b7abeebb-825e-406d-bd75-064fb39680ac
3=	1	http://biodiversity.org.au/afd.taxon/b7ae6b5f-63c2-49eb-94a2-b2e36bc14db9
3=	1	http://biodiversity.org.au/afd.taxon/b7ae7f8e-f13b-42f0-a6d9-5fa99d2f438b
3=	1	http://biodiversity.org.au/afd.taxon/b7b20c40-3127-43cc-8e26-5c91b9962333
3=	1	http://biodiversity.org.au/afd.taxon/b7b6d709-2295-46a6-bccb-c30248dd5105
3=	1	http://biodiversity.org.au/afd.taxon/b7bc9f15-be14-4383-a663-a49eeb04ae33
3=	1	http://biodiversity.org.au/afd.taxon/b7bd8014-7231-4782-90a8-c62ea495536b
3=	1	http://biodiversity.org.au/afd.taxon/b7c1763e-46d9-47c1-9dce-d439da569139
3=	1	http://biodiversity.org.au/afd.taxon/b7c183d2-56c5-42e3-86c3-c8ff1a7ec0ef
3=	1	http://biodiversity.org.au/afd.taxon/b7c69bd3-304e-41b7-bd01-f0c8fc9ba8ad
3=	1	http://biodiversity.org.au/afd.taxon/b7c95dee-1074-4005-bbc7-ad2981e5a0cb
3=	1	http://biodiversity.org.au/afd.taxon/b7cb8e66-57d2-4794-a7ba-8923ee21fc2d
3=	1	http://biodiversity.org.au/afd.taxon/b7cf7b75-ce12-405d-9268-07b7f09bf609
3=	1	http://biodiversity.org.au/afd.taxon/b7d160a7-f9ac-4f0e-90dc-9036c3559d0b
3=	1	http://biodiversity.org.au/afd.taxon/b7d5f370-a95b-49d8-af0a-5abf2db7d632
3=	1	http://biodiversity.org.au/afd.taxon/b7dae14c-d99b-4fc0-9f3a-ac34221acab2
3=	1	http://biodiversity.org.au/afd.taxon/b7dcd955-f315-43ee-ae8d-150bd499d2b0
3=	1	http://biodiversity.org.au/afd.taxon/b7e58da1-dd48-41ba-a29b-57098f5d572e
3=	1	http://biodiversity.org.au/afd.taxon/b7ee1d10-c1cf-4712-84f4-a0621a6a43e4
3=	1	http://biodiversity.org.au/afd.taxon/b7ef79f5-1110-421d-813f-109ce70f0c14
3=	1	http://biodiversity.org.au/afd.taxon/b7f1c801-712c-49e0-80ea-c383aecc3985
3=	1	http://biodiversity.org.au/afd.taxon/b7f1f681-2f9f-4f49-a74f-52cefcf02084
3=	1	http://biodiversity.org.au/afd.taxon/b7f51f9e-a159-4b60-a150-9b7550a51207
3=	1	http://biodiversity.org.au/afd.taxon/b7fa9af2-05e0-4777-8028-c68330964748
3=	1	http://biodiversity.org.au/afd.taxon/b7fad938-a18d-4b05-81e0-c5e240bcbacd
3=	1	http://biodiversity.org.au/afd.taxon/b7fcf509-25ff-49b1-85e2-88b379e2ae8b
3=	1	http://biodiversity.org.au/afd.taxon/b7ffbf99-4048-4f9a-b12d-ce981fb5be26
3=	1	http://biodiversity.org.au/afd.taxon/b8002ade-fd37-4038-a538-a68f09321261
3=	1	http://biodiversity.org.au/afd.taxon/b8091a02-4a1a-4524-ad4f-5b1a53dce755
3=	1	http://biodiversity.org.au/afd.taxon/b80fc7f9-5f5b-4977-aa26-7ee9bb2a1bea
3=	1	http://biodiversity.org.au/afd.taxon/b8106b88-e4bd-4e8b-901a-b29b80e048a0
3=	1	http://biodiversity.org.au/afd.taxon/b810d4f6-b879-4c48-94f2-ba8756290100
3=	1	http://biodiversity.org.au/afd.taxon/b812ef10-ce58-45c4-a73a-aef16046e309
3=	1	http://biodiversity.org.au/afd.taxon/b8164981-9dc6-40dd-871d-557508720a11
3=	1	http://biodiversity.org.au/afd.taxon/b8191354-6927-4043-85bf-9b81d7077f6e
3=	1	http://biodiversity.org.au/afd.taxon/b81b3e0d-38a4-4bc2-a0e1-bd1bbb0fe72b
3=	1	http://biodiversity.org.au/afd.taxon/b81d8df7-9b05-448f-93fa-ebd950ea7f17
3=	1	http://biodiversity.org.au/afd.taxon/b81fc091-9e6b-4d79-a259-35970d6be611
3=	1	http://biodiversity.org.au/afd.taxon/b8206217-399b-42c3-828b-37e4f51bfb31
3=	1	http://biodiversity.org.au/afd.taxon/b821b634-aea2-411f-b46e-1f00741669bf
3=	1	http://biodiversity.org.au/afd.taxon/b8229088-497c-40fe-b553-3252f09829a3
3=	1	http://biodiversity.org.au/afd.taxon/b827c198-6439-4f90-8a43-91fe95daeb88
3=	1	http://biodiversity.org.au/afd.taxon/b8284ed7-a810-4c81-9c67-183524e8bd1f
3=	1	http://biodiversity.org.au/afd.taxon/b82b9bf0-5acd-4724-b8d2-83594b1e45fc
3=	1	http://biodiversity.org.au/afd.taxon/b82e577d-11f5-4cff-9e70-0d3a03a9c5b3
3=	1	http://biodiversity.org.au/afd.taxon/b832ffb8-3e3a-4121-b5fd-3cd40b1b8903
3=	1	http://biodiversity.org.au/afd.taxon/b8359fee-bf24-4862-a312-ee96e2a6c25f
3=	1	http://biodiversity.org.au/afd.taxon/b8362b4b-0218-409e-9be1-17ef54bb180b
3=	1	http://biodiversity.org.au/afd.taxon/b83a59df-55a5-4a75-bbfa-4da67a17ddb8
3=	1	http://biodiversity.org.au/afd.taxon/b83fb25f-3597-4e6e-bf4a-071405ac532e
3=	1	http://biodiversity.org.au/afd.taxon/b84a9cb3-c273-4f0d-8816-fee61771decd
3=	1	http://biodiversity.org.au/afd.taxon/b84d0c2f-6a3f-4a35-8410-903bbd8977a9
3=	1	http://biodiversity.org.au/afd.taxon/b8516761-495a-4af8-ab71-b10218d47f6c
3=	1	http://biodiversity.org.au/afd.taxon/b8538f53-29f2-4843-8374-9ca608f5c22d
3=	1	http://biodiversity.org.au/afd.taxon/b854ce7c-a8de-4c6f-bf2b-d7aca85627bf
3=	1	http://biodiversity.org.au/afd.taxon/b855d509-70ee-4c93-a0e5-69e8baf453e6
3=	1	http://biodiversity.org.au/afd.taxon/b8563b76-d1f1-46d9-a30d-4232283df580
3=	1	http://biodiversity.org.au/afd.taxon/b8572b6c-52ee-48f9-8a28-3f77a0257d6f
3=	1	http://biodiversity.org.au/afd.taxon/b8585c01-c413-42ea-a0c2-ba2fe0ba05d9
3=	1	http://biodiversity.org.au/afd.taxon/b85cfa54-e2bd-4489-9911-75acb34e3cff
3=	1	http://biodiversity.org.au/afd.taxon/b8617305-f457-4807-ae8f-6d543e755128
3=	1	http://biodiversity.org.au/afd.taxon/b86409a4-b955-477d-8f7b-9145294d58ac
3=	1	http://biodiversity.org.au/afd.taxon/b8672950-d576-4304-80fa-6a3c5f09f28b
3=	1	http://biodiversity.org.au/afd.taxon/b868cf62-a246-4c28-af7f-ddbb90a923a4
3=	1	http://biodiversity.org.au/afd.taxon/b86fdd23-9976-4153-9fe9-b5774db93c4f
3=	1	http://biodiversity.org.au/afd.taxon/b8771e49-a2ad-479e-8f7d-d7818159ee99
3=	1	http://biodiversity.org.au/afd.taxon/b8785c47-84bf-43cd-ac51-6a92e042c33b
3=	1	http://biodiversity.org.au/afd.taxon/b87c6935-06f1-40e6-9f55-ae0df96496ef
3=	1	http://biodiversity.org.au/afd.taxon/b87cff9a-641c-4b85-bad8-600982a4dc7d
3=	1	http://biodiversity.org.au/afd.taxon/b88e8082-a630-4a7f-ba6b-bdcc23e788e1
3=	1	http://biodiversity.org.au/afd.taxon/b88ed894-de95-4cb2-91d0-27b0c984a073
3=	1	http://biodiversity.org.au/afd.taxon/b890a256-f52d-47b6-a835-2ec7a6fabadc
3=	1	http://biodiversity.org.au/afd.taxon/b8950dae-2488-4b17-b2bb-c36676bc26b0
3=	1	http://biodiversity.org.au/afd.taxon/b8968c0c-2c17-439e-b915-5e7fc7a35cc2
3=	1	http://biodiversity.org.au/afd.taxon/b89833d8-b826-4ede-b61b-272f2073eedf
3=	1	http://biodiversity.org.au/afd.taxon/b89a618e-a877-4078-bf2b-30d50b051742
3=	1	http://biodiversity.org.au/afd.taxon/b89a9527-4d46-4b58-a431-82e570772aae
3=	1	http://biodiversity.org.au/afd.taxon/b89f6629-f3d2-4163-b653-4984690d0a07
3=	1	http://biodiversity.org.au/afd.taxon/b8ac5701-e0f5-4486-8c56-61a115e02bbe
3=	1	http://biodiversity.org.au/afd.taxon/b8aca015-2f2f-4e1b-8d67-6803d846f164
3=	1	http://biodiversity.org.au/afd.taxon/b8aca04d-7ccb-412a-b717-c78dd45a227e
3=	1	http://biodiversity.org.au/afd.taxon/b8ad83bc-4320-425e-8d12-43d8af568662
3=	1	http://biodiversity.org.au/afd.taxon/b8af7f15-23d1-4b8d-a5c8-6fc9b42a5a93
3=	1	http://biodiversity.org.au/afd.taxon/b8b08e9a-064b-4846-98c6-66fbca96de68
3=	1	http://biodiversity.org.au/afd.taxon/b8b616c0-d5ba-4630-a974-06e826ce5481
3=	1	http://biodiversity.org.au/afd.taxon/b8bcd974-10fd-45e2-9a00-6ac0ef87e8ef
3=	1	http://biodiversity.org.au/afd.taxon/b8c1f145-ac4e-4c46-8465-68833a5e814d
3=	1	http://biodiversity.org.au/afd.taxon/b8c206fe-0a06-4f87-8312-457d6c1158fe
3=	1	http://biodiversity.org.au/afd.taxon/b8c5a340-ec77-422a-95ec-d225d233efad
3=	1	http://biodiversity.org.au/afd.taxon/b8c91e97-faf3-48fd-a150-c616d2ebc0bb
3=	1	http://biodiversity.org.au/afd.taxon/b8c93f53-98ec-4ab1-acb0-bab0454316ea
3=	1	http://biodiversity.org.au/afd.taxon/b8cf8ec1-742e-4448-bee1-de60847ce490
3=	1	http://biodiversity.org.au/afd.taxon/b8d05c03-8b6a-48cc-96e0-d937de4236fa
3=	1	http://biodiversity.org.au/afd.taxon/b8d24875-dfc9-4398-a491-a61e8b58da60
3=	1	http://biodiversity.org.au/afd.taxon/b8d99032-f61b-4372-a83f-99dbe334b1f7
3=	1	http://biodiversity.org.au/afd.taxon/b8d99fab-f4f8-49c5-90c7-601836a1b90e
3=	1	http://biodiversity.org.au/afd.taxon/b8dcaeb9-6c96-4c66-8b67-47bc17f63632
3=	1	http://biodiversity.org.au/afd.taxon/b8ddbb44-fbd6-434d-8a3c-38f76969c8b8
3=	1	http://biodiversity.org.au/afd.taxon/b8df349d-4b31-40be-a20a-b35dc05c9b58
3=	1	http://biodiversity.org.au/afd.taxon/b8df56c0-f513-4ebf-83eb-dff461c8a94d
3=	1	http://biodiversity.org.au/afd.taxon/b8e67eee-6a0a-4d38-914b-508a811dc5b1
3=	1	http://biodiversity.org.au/afd.taxon/b8e9a0ab-bcdb-4f85-9a6d-e324e332cc5d
3=	1	http://biodiversity.org.au/afd.taxon/b8ebc9f5-2965-4285-ab5d-388ced0402cd
3=	1	http://biodiversity.org.au/afd.taxon/b8ed0343-71e8-4dce-aafb-2da1600af739
3=	1	http://biodiversity.org.au/afd.taxon/b8ee8ba2-553f-4b2d-b0b5-84e0ea215f70
3=	1	http://biodiversity.org.au/afd.taxon/b8f2834b-e4fa-4cff-86d3-4a95d2ec0223
3=	1	http://biodiversity.org.au/afd.taxon/b8f34399-97d1-4d56-8e50-3fdb7bc73b2c
3=	1	http://biodiversity.org.au/afd.taxon/b8f6418f-6287-400d-962f-2ea19d89ff83
3=	1	http://biodiversity.org.au/afd.taxon/b8f71dc2-dfcd-4d5f-a17a-921041059f69
3=	1	http://biodiversity.org.au/afd.taxon/b8fb29e4-d140-43d1-8eb3-862fa529af40
3=	1	http://biodiversity.org.au/afd.taxon/b8fd5a4d-8913-4cfa-96e1-90f349f673c6
3=	1	http://biodiversity.org.au/afd.taxon/b8fef07a-bdf6-4328-aa0e-faa9ae65a231
3=	1	http://biodiversity.org.au/afd.taxon/b903904a-d505-4708-94b2-dc40fa315ff6
3=	1	http://biodiversity.org.au/afd.taxon/b9071ff3-7377-4c7d-b27a-24c8c4bc69e1
3=	1	http://biodiversity.org.au/afd.taxon/b9079851-fc80-4bb2-a267-be92cd5a754f
3=	1	http://biodiversity.org.au/afd.taxon/b907dbe3-05c4-4cfe-8eb9-dcb3145e3714
3=	1	http://biodiversity.org.au/afd.taxon/b909ddc7-57f1-409e-8432-6722d23b2fae
3=	1	http://biodiversity.org.au/afd.taxon/b90bdf29-c033-43f9-b191-3e70676e29ef
3=	1	http://biodiversity.org.au/afd.taxon/b90cece4-ac15-475a-9e65-da726f183d98
3=	1	http://biodiversity.org.au/afd.taxon/b915130e-f90e-423a-971f-d0daee1f5ada
3=	1	http://biodiversity.org.au/afd.taxon/b9182f90-e399-4281-9497-9f9d2377691e
3=	1	http://biodiversity.org.au/afd.taxon/b9239bd8-1aa7-4996-a73d-8ac5e6268bc5
3=	1	http://biodiversity.org.au/afd.taxon/b924c2a8-5154-4aa8-9cbe-43b73e893ef4
3=	1	http://biodiversity.org.au/afd.taxon/b929c67d-933e-4833-a011-253e76ea8cf8
3=	1	http://biodiversity.org.au/afd.taxon/b92c3a6d-0abb-4fdf-ba79-27caa27c0e81
3=	1	http://biodiversity.org.au/afd.taxon/b92e4459-96f0-4973-a76a-b851447fe9f0
3=	1	http://biodiversity.org.au/afd.taxon/b92ecf0c-476f-4305-806c-36b95d0ba22c
3=	1	http://biodiversity.org.au/afd.taxon/b92f613a-5089-421e-adde-f4275ff35cfb
3=	1	http://biodiversity.org.au/afd.taxon/b931aa4f-753a-4fc0-8c21-fdde39954fae
3=	1	http://biodiversity.org.au/afd.taxon/b93579c1-2bc5-47bf-9ef8-beb2be06b619
3=	1	http://biodiversity.org.au/afd.taxon/b9386361-f738-4a62-a122-2825cb307e06
3=	1	http://biodiversity.org.au/afd.taxon/b93947cf-b2f6-4b29-a0df-e55ae4528f75
3=	1	http://biodiversity.org.au/afd.taxon/b93be319-fa46-4e5f-a96a-febdbca15c90
3=	1	http://biodiversity.org.au/afd.taxon/b93cad2f-8dfe-4e79-a02b-dcc41bcc9eef
3=	1	http://biodiversity.org.au/afd.taxon/b93d36d5-21f1-463d-b9b4-11a89eaa26a1
3=	1	http://biodiversity.org.au/afd.taxon/b93f5345-e473-45a6-aa13-ea3da702298a
3=	1	http://biodiversity.org.au/afd.taxon/b94078ce-e2be-467d-a84b-16dd38e02395
3=	1	http://biodiversity.org.au/afd.taxon/b944bf76-9654-45ab-86a0-e30dc355e346
3=	1	http://biodiversity.org.au/afd.taxon/b946a173-b842-4d53-9f53-e673ca863ca4
3=	1	http://biodiversity.org.au/afd.taxon/b947a872-fb57-42e3-bd4a-8f8d92df672d
3=	1	http://biodiversity.org.au/afd.taxon/b9499784-880d-4fb5-af7f-65ee69f8ccba
3=	1	http://biodiversity.org.au/afd.taxon/b94b4fe2-d8ac-4aeb-ada1-68c17099d27e
3=	1	http://biodiversity.org.au/afd.taxon/b94e165c-8d3c-4c21-b0ba-7bd2b033eb93
3=	1	http://biodiversity.org.au/afd.taxon/b9511fc5-815b-4238-a93f-91f9b654596c
3=	1	http://biodiversity.org.au/afd.taxon/b9517f5c-bc09-47fd-9752-820b8e53066d
3=	1	http://biodiversity.org.au/afd.taxon/b9522f32-b0b2-4985-bbab-7bef2044bfa4
3=	1	http://biodiversity.org.au/afd.taxon/b9534e10-d187-4147-a5bd-664d54d57de4
3=	1	http://biodiversity.org.au/afd.taxon/b954b1b2-1b41-448e-a9bb-3b482107bbc1
3=	1	http://biodiversity.org.au/afd.taxon/b954ffcc-f3d3-4501-b6c4-e5989db79394
3=	1	http://biodiversity.org.au/afd.taxon/b95505fa-70bb-4989-b6e1-de1370d0a4cb
3=	1	http://biodiversity.org.au/afd.taxon/b95776fe-c3f1-4be3-a2d9-38dc43a0eda1
3=	1	http://biodiversity.org.au/afd.taxon/b957cd91-1c8e-40b7-b49f-04c770732853
3=	1	http://biodiversity.org.au/afd.taxon/b960cb07-8182-4a8d-9ba4-470a85b6903d
3=	1	http://biodiversity.org.au/afd.taxon/b961786a-a5e0-44e2-995f-e568de6c0cf0
3=	1	http://biodiversity.org.au/afd.taxon/b966aa65-6c11-434c-8f45-cef8b54b435d
3=	1	http://biodiversity.org.au/afd.taxon/b9672d45-67e6-46c5-8815-873bbdae75fb
3=	1	http://biodiversity.org.au/afd.taxon/b968f1b3-47f9-42e6-8608-423876abb75c
3=	1	http://biodiversity.org.au/afd.taxon/b9713759-fae4-4125-84a2-c4f5c359cc60
3=	1	http://biodiversity.org.au/afd.taxon/b974233e-45f8-4f71-9b46-8feed8233dee
3=	1	http://biodiversity.org.au/afd.taxon/b974f29f-805b-4161-af82-efc240ad5631
3=	1	http://biodiversity.org.au/afd.taxon/b9766f4a-1e69-4bc1-8843-a0302bbd7953
3=	1	http://biodiversity.org.au/afd.taxon/b9795de3-46d8-453d-bba5-4993fa2c8f0a
3=	1	http://biodiversity.org.au/afd.taxon/b97e7f57-e0a9-4c12-9be7-02306bdfb8a4
3=	1	http://biodiversity.org.au/afd.taxon/b9802dbc-b97b-40fa-8025-8ad985506554
3=	1	http://biodiversity.org.au/afd.taxon/b98089ff-bd59-441c-ab6a-20ff19f330ab
3=	1	http://biodiversity.org.au/afd.taxon/b985755a-9fc0-4ce5-9110-fd7dabee7104
3=	1	http://biodiversity.org.au/afd.taxon/b98f88de-f9a4-4da6-a536-ab29a4cd6442
3=	1	http://biodiversity.org.au/afd.taxon/b99204dc-5b29-49a9-8064-bc0b934080e6
3=	1	http://biodiversity.org.au/afd.taxon/b9996a8c-6f2a-4f1f-9525-b38a5c40f224
3=	1	http://biodiversity.org.au/afd.taxon/b99c5506-38d3-4f05-8a20-31c073b2c0f4
3=	1	http://biodiversity.org.au/afd.taxon/b99e44af-f781-4e2f-9558-ae70dc418ff2
3=	1	http://biodiversity.org.au/afd.taxon/b99f6dfb-21e7-4139-a384-4fc2d183e976
3=	1	http://biodiversity.org.au/afd.taxon/b9a26e53-40c6-4a15-a06d-5f77a0843d79
3=	1	http://biodiversity.org.au/afd.taxon/b9a29acc-02f1-4d18-923b-2a2e2a3ec3fb
3=	1	http://biodiversity.org.au/afd.taxon/b9a3d893-e23e-4245-b87a-7580620a810a
3=	1	http://biodiversity.org.au/afd.taxon/b9a4774c-9d93-4bc5-92c9-63455610b734
3=	1	http://biodiversity.org.au/afd.taxon/b9a6922a-0cee-46f9-bb2f-0e2716579254
3=	1	http://biodiversity.org.au/afd.taxon/b9a8da27-b671-4804-a561-7a807da6c2a7
3=	1	http://biodiversity.org.au/afd.taxon/b9ad7237-647f-4877-8c0c-bd67dd715e5e
3=	1	http://biodiversity.org.au/afd.taxon/b9adeefd-97c6-4748-a1fe-489fbc7398b4
3=	1	http://biodiversity.org.au/afd.taxon/b9b227fc-258f-4827-b82b-2edd5bc6eea6
3=	1	http://biodiversity.org.au/afd.taxon/b9b2af14-309a-430d-849f-f49a8490dc6c
3=	1	http://biodiversity.org.au/afd.taxon/b9b2ff51-8efc-42fd-923b-78216de6170c
3=	1	http://biodiversity.org.au/afd.taxon/b9b3f110-ab5e-4000-a2fd-aef19e529c37
3=	1	http://biodiversity.org.au/afd.taxon/b9b42e27-b7c5-42e6-a32f-47756afd1a79
3=	1	http://biodiversity.org.au/afd.taxon/b9b68d59-05dd-45dc-a072-f78a0f6c3940
3=	1	http://biodiversity.org.au/afd.taxon/b9b6c06f-02e2-4ef4-af1e-1c15e9991d1f
3=	1	http://biodiversity.org.au/afd.taxon/b9b764de-ccac-4126-a1cf-8402d00b0516
3=	1	http://biodiversity.org.au/afd.taxon/b9b7f0b1-3a16-4c84-b6ff-8a072b9f87bc
3=	1	http://biodiversity.org.au/afd.taxon/b9bbdf6e-8624-4c8a-893d-85f326ed118b
3=	1	http://biodiversity.org.au/afd.taxon/b9beedbb-f0ae-4a13-91a9-9e5f42b411da
3=	1	http://biodiversity.org.au/afd.taxon/b9bf834a-5525-4537-ab27-57133b228c7f
3=	1	http://biodiversity.org.au/afd.taxon/b9c6f96b-5ba6-4cf4-ae19-eeebdb2f2634
3=	1	http://biodiversity.org.au/afd.taxon/b9cd4b0d-2d85-45be-97b9-7bc35e58f685
3=	1	http://biodiversity.org.au/afd.taxon/b9d11a1f-7d2b-480b-b3c5-4800a6ed0a4a
3=	1	http://biodiversity.org.au/afd.taxon/b9d3ddfe-72c5-45e1-a63c-16736960d7e2
3=	1	http://biodiversity.org.au/afd.taxon/b9d5d4ee-f6fc-4dea-9ed9-cf171f229596
3=	1	http://biodiversity.org.au/afd.taxon/b9db4357-2b32-4b5f-8648-ddea47c4c2ab
3=	1	http://biodiversity.org.au/afd.taxon/b9decd69-6796-4c9b-9bbd-8cc0f76e272d
3=	1	http://biodiversity.org.au/afd.taxon/b9e09bc9-d07d-44f8-b51d-e0ef6b77a940
3=	1	http://biodiversity.org.au/afd.taxon/b9e279a3-db6c-4af7-9460-7fcb454592d0
3=	1	http://biodiversity.org.au/afd.taxon/b9e95b08-2933-4948-823f-1b7d04aa176c
3=	1	http://biodiversity.org.au/afd.taxon/b9f13411-696c-4720-9cf2-8611a8bad68c
3=	1	http://biodiversity.org.au/afd.taxon/b9f21129-bd63-4ef8-b1e5-3816e6c01237
3=	1	http://biodiversity.org.au/afd.taxon/b9f2c5d6-3546-4786-8297-a3eb7fd1c6ba
3=	1	http://biodiversity.org.au/afd.taxon/b9f36b29-dfa6-49a1-a53a-babd10937743
3=	1	http://biodiversity.org.au/afd.taxon/b9f4f2e6-5e3b-40f9-8b66-64b2eb3fee15
3=	1	http://biodiversity.org.au/afd.taxon/b9f8267e-d39c-499f-99ae-46deb6a27cea
3=	1	http://biodiversity.org.au/afd.taxon/b9f94101-0968-4be6-aab4-cc23ce1dc9f0
3=	1	http://biodiversity.org.au/afd.taxon/b9fd094b-31e5-4f69-b655-368757bf2c85
3=	1	http://biodiversity.org.au/afd.taxon/ba028889-521a-4f5f-8ed4-8b644fa920ff
3=	1	http://biodiversity.org.au/afd.taxon/ba03dc16-406b-4174-bfdc-f56a74d50705
3=	1	http://biodiversity.org.au/afd.taxon/ba0464ce-ec9a-4fff-8063-19e958e2b74f
3=	1	http://biodiversity.org.au/afd.taxon/ba05a8db-7a5b-4935-8235-669c02c6d370
3=	1	http://biodiversity.org.au/afd.taxon/ba05b048-6afb-49e6-a078-d490a243bfb1
3=	1	http://biodiversity.org.au/afd.taxon/ba0b0ad8-32ae-409c-a38a-ce8a221850c6
3=	1	http://biodiversity.org.au/afd.taxon/ba0ba8f2-b96a-4ddb-9236-d9dd5998aefb
3=	1	http://biodiversity.org.au/afd.taxon/ba0bddbc-67cf-4419-8928-e4ddfc377729
3=	1	http://biodiversity.org.au/afd.taxon/ba0e7990-88d3-4ca8-9afe-3c04bfb2a555
3=	1	http://biodiversity.org.au/afd.taxon/ba1d3c97-1f63-441b-9df7-740ec8efa2e4
3=	1	http://biodiversity.org.au/afd.taxon/ba2193ae-e41b-446d-880d-01f89e53ef1a
3=	1	http://biodiversity.org.au/afd.taxon/ba22b279-8024-4b90-a279-6e12fd3d7d40
3=	1	http://biodiversity.org.au/afd.taxon/ba22cfcd-7932-43b8-8532-90179001bd29
3=	1	http://biodiversity.org.au/afd.taxon/ba26076b-2216-47b0-a8d5-45e4ce523064
3=	1	http://biodiversity.org.au/afd.taxon/ba2be1e8-ea77-4aa2-8f0b-f5251bd1da60
3=	1	http://biodiversity.org.au/afd.taxon/ba30b9e0-c13f-48b2-869e-a04c421aefb2
3=	1	http://biodiversity.org.au/afd.taxon/ba319dc5-56aa-4da2-9d10-5ee3f5ab73c5
3=	1	http://biodiversity.org.au/afd.taxon/ba34903a-f414-48f0-8093-1bc9f86a84bb
3=	1	http://biodiversity.org.au/afd.taxon/ba44d542-1554-48df-baac-3e3d1cfbb855
3=	1	http://biodiversity.org.au/afd.taxon/ba45007b-0828-4f97-9f28-ac4ec272883a
3=	1	http://biodiversity.org.au/afd.taxon/ba473089-10b4-4b93-b1f4-65d7b9704277
3=	1	http://biodiversity.org.au/afd.taxon/ba4af4eb-e3e4-4415-afc3-f0a307baea88
3=	1	http://biodiversity.org.au/afd.taxon/ba52e011-aa2b-46d7-a13c-c883ddb81139
3=	1	http://biodiversity.org.au/afd.taxon/ba541de4-bf0d-470d-a9dc-d7897315678f
3=	1	http://biodiversity.org.au/afd.taxon/ba5572d2-68ea-46ac-bcdf-cbbced8ee85d
3=	1	http://biodiversity.org.au/afd.taxon/ba5738af-79ea-4e97-b07e-7813ae096ac4
3=	1	http://biodiversity.org.au/afd.taxon/ba586500-dca4-41d1-9e39-3aa162a53e98
3=	1	http://biodiversity.org.au/afd.taxon/ba5cffde-23fd-46c3-9554-3c12479771c1
3=	1	http://biodiversity.org.au/afd.taxon/ba5d7468-54fc-4baa-bf49-3b073cd0e382
3=	1	http://biodiversity.org.au/afd.taxon/ba5e4b2c-0e7d-4c35-be99-7594c61deb2f
3=	1	http://biodiversity.org.au/afd.taxon/ba5fbd3b-61f1-47f2-a162-28496d510379
3=	1	http://biodiversity.org.au/afd.taxon/ba65e837-674c-4a3f-b269-d2461b6d255b
3=	1	http://biodiversity.org.au/afd.taxon/ba6d1ba4-b03b-4694-b5d5-e084e8a59557
3=	1	http://biodiversity.org.au/afd.taxon/ba6e3f69-52fd-433f-9f69-6099835779ea
3=	1	http://biodiversity.org.au/afd.taxon/ba6ff17b-07be-409a-b205-63d4ab98be52
3=	1	http://biodiversity.org.au/afd.taxon/ba70c601-9167-450d-8044-5b959d2886e3
3=	1	http://biodiversity.org.au/afd.taxon/ba712cd5-feca-4595-933d-43a98e8406aa
3=	1	http://biodiversity.org.au/afd.taxon/ba73fc71-7435-4cd8-8732-05f1791d1918
3=	1	http://biodiversity.org.au/afd.taxon/ba7aa239-6675-4306-9ffd-830439129cd1
3=	1	http://biodiversity.org.au/afd.taxon/ba7b320a-da7d-4604-b949-ce3012d55da9
3=	1	http://biodiversity.org.au/afd.taxon/ba7c3a16-19e0-4699-add0-d6e68c6ddf92
3=	1	http://biodiversity.org.au/afd.taxon/ba7c9df3-e84e-42e8-b76a-4fa11bb38480
3=	1	http://biodiversity.org.au/afd.taxon/ba801f0a-8f51-48ab-b331-d88b53d1fc80
3=	1	http://biodiversity.org.au/afd.taxon/ba8295f6-15b9-4ea8-815a-a6400a5f45d5
3=	1	http://biodiversity.org.au/afd.taxon/ba83e33c-a02e-4e02-8119-3d5db7687d09
3=	1	http://biodiversity.org.au/afd.taxon/ba862723-d073-48a5-a137-2b9a47a1a36e
3=	1	http://biodiversity.org.au/afd.taxon/ba892848-eb21-451e-89b3-fc8f8791bdd9
3=	1	http://biodiversity.org.au/afd.taxon/ba89e087-bea2-412f-91a7-68a90677fa36
3=	1	http://biodiversity.org.au/afd.taxon/ba8a6957-7060-48bc-884a-4a9bfeceaeb5
