rank	count	NAME_COMPLETE
2275=	4	Anoplocephala magna
2275=	4	Anoplocephala perfoliata
2275=	4	Anoplodiscus australis
2275=	4	Anoplognathus boisduvalii
2275=	4	Anoplognathus viriditarsis
2275=	4	Anthrenocerus tessellatus
2275=	4	Aphanurus stossichi
2275=	4	Aphis (Aphis) acaenovinae
2275=	4	Aphis (Aphis) eugeniae
2275=	4	Aphis (Aphis) euphorbiae
2275=	4	Aphis (Aphis) polygonacea
2275=	4	Aphis (Aphis) sedi
2275=	4	Apiomorpha nookara
2275=	4	Aplerotus maculatus
2275=	4	Aplocera plagiata
2275=	4	Aploparaksis leonovi
2275=	4	Aporobopyrina lamellata
2275=	4	Arafuramiris queenslandensis
2275=	4	Arocatus aenescens
2275=	4	Arocatus chiasmus
2275=	4	Arocatus continctus
2275=	4	Arrhenes marnas
2275=	4	Ascarophis sp.
2275=	4	Aspideurus flavescens
2275=	4	Astraeus (Astraeus) elongatus
2275=	4	Aulacosternum nigrorubrum
2275=	4	Ausejanus bournda
2275=	4	Ausejanus cordatus
2275=	4	Ausejanus minutus
2275=	4	Australacanthus halei
2275=	4	Austramphilina elongata
2275=	4	Austroacacidiplosis botrycephalae
2275=	4	Austrodrymus flindersi
2275=	4	Austromalaya reticulata
2275=	4	Austromenopon elliotti
2275=	4	Austrostrongylus smalesae
2275=	4	Babesia canis
2275=	4	Babesia canis vogeli
2275=	4	Babesia rodhaini
2275=	4	Babesia thylacis
2275=	4	Bacciger lesteri
2275=	4	Bacciger sprenti
2275=	4	Balantidium coli
2275=	4	Balantidium jocularum
2275=	4	Banareia inconspicua
2275=	4	Bancroftiella ardeae
2275=	4	Baruscapillaria conspecta
2275=	4	Basilia aitkeni
2275=	4	Basiria duplexa
2275=	4	Basiria gracilis
2275=	4	Basiria graminophila
2275=	4	Batraxis armitagei
2275=	4	Baylisascaris tasmaniensis
2275=	4	Bertiella campanulata
2275=	4	Bertiella pellucida
2275=	4	Bertiella pseudochiri
2275=	4	Bertiella undulata
2275=	4	Bezu maiponga
2275=	4	Biromiris scheyville
2275=	4	Bitricha obolata
2275=	4	Blandicephalanema bossi
2275=	4	Borbo cinnara
2275=	4	Brachylaima fuscatum
2275=	4	Brachytarsina amboinensis uniformis
2275=	4	Branchotenthes octohamatus
2275=	4	Breinlia (Breinlia) boltoni
2275=	4	Breinlia (Johnstonema) sp.
2275=	4	Brizocoris dimorphicus
2275=	4	Buthumka transitionalis
2275=	4	Calaphis flava
2275=	4	Calostaurus macropus
2275=	4	Camallanides cerberi
2275=	4	Camallanus aotea
2275=	4	Camallanus waelhreow
2275=	4	Campanulotes flavus
2275=	4	Capillaria plectroplites
2275=	4	Capitophorus elaeagni
2275=	4	Capitophorus hippophaes javanicus
2275=	4	Capitophorus inulae
2275=	4	Capitophorus mitegoni
2275=	4	Capusa cuculloides
2275=	4	Carcinothrips leai
2275=	4	Carvalhotingis visenda
2275=	4	Casuarinicola warrigalensis
2275=	4	Ceratomyxa beveridgei
2275=	4	Ceriferella leucopogonis
2275=	4	Cetiotrema crassum
2275=	4	Chilomastix mesnili
2275=	4	Chlamydopsis epipleuralis
2275=	4	Chlamydopsis formicicola
2275=	4	Chlamydopsis latipes
2275=	4	Chlamydopsis loculosa
2275=	4	Chlamydopsis pygidialis
2275=	4	Chlamydopsis striatipennis
2275=	4	Chlenias zonaea
2275=	4	Chlorodes boisduvalaria
2275=	4	Cinara (Cinara) pilicornis
2275=	4	Cinara (Cupressobium) fresai
2275=	4	Cinara (Cupressobium) louisianensis
2275=	4	Cloacina cloelia
2275=	4	Cloacina dahli
2275=	4	Cloacina daveyi
2275=	4	Cloacina digitata
2275=	4	Cloacina echidne
2275=	4	Cloacina nike
2275=	4	Cloacina petrogale
2275=	4	Cloacina phaethon
2275=	4	Cloacina thetidis
2275=	4	Colgar tricolor
2275=	4	Colpocephalum fregili
2275=	4	Columbicola paradoxus
2275=	4	Coptosoma siamica
2275=	4	Cornutipo scalpellum
2275=	4	Coronostrongylus barkeri
2275=	4	Coronostrongylus coronatus
2275=	4	Cotugnia brotogerys
2275=	4	Crompus oculatus
2275=	4	Cryptosporidium bovis
2275=	4	Cryptosporidium meleagridis
2275=	4	Cryptosporidium suis
2275=	4	Cryptoxyleborus subnaevus
2275=	4	Cucullanus sp.
2275=	4	Cumare pallida
2275=	4	Curculionellus riparius
2275=	4	Cuspicona apothoracica
2275=	4	Cuspicona longispina
2275=	4	Cuspicona ooldeae
2275=	4	Cyclopodia australis
2275=	4	Cylindrotaenia allisonae
2275=	4	Cylindrotaenia hickmani
2275=	4	Dasineura banksiae
2275=	4	Dasineura fistulosa
2275=	4	Dasineura pilifera
2275=	4	Dasynus fuscescens
2275=	4	Dictyotus conspicuus
2275=	4	Didymocystoides intestinomuscularis
2275=	4	Didymoproblema fusiforme
2275=	4	Dieuches notatus
2275=	4	Dilompus woodwardi
2275=	4	Diplogynia oligorchis
2275=	4	Dollfusiella ocallaghani
2275=	4	Drepanosiphum platanoidis
2275=	4	Duboscqia dengihilli
2275=	4	Durckheimia lochi
2275=	4	Dworena repleta
2275=	4	Dysaphis (Dysaphis) foeniculus
2275=	4	Dysaphis (Dysaphis) radicola
2275=	4	Dysaphis (Pomaphis) aucupariae
2275=	4	Dysdercus (Megadysdercus) decussatus
2275=	4	Echinuria heterobrachiata
2275=	4	Eimeria arloingi
2275=	4	Eimeria crandallis
2275=	4	Eimeria dunsingi
2275=	4	Eimeria faurei
2275=	4	Eimeria granulosa
2275=	4	Eimeria gungahlinensis
2275=	4	Eimeria inornata
2275=	4	Eimeria marsupialium
2275=	4	Eimeria ninakohlyakimovae
2275=	4	Eimeria pallida
2275=	4	Eimeria parva
2275=	4	Eimeria perforans
2275=	4	Eimeria yathongensis
2275=	4	Elatobium abietinum
2275=	4	Emesopsis fenestrella
2275=	4	Empicoris gradapallida
2275=	4	Empoasca (Empoasca) smithi
2275=	4	Encephalitozoon cuniculi
2275=	4	Encephalitozoon intestinalis
2275=	4	Epistylis variabilis
2275=	4	Eriosoma pyricola
2275=	4	Essigella (Essigella) californica
2275=	4	Eucoleus parvulus
2275=	4	Eucoleus rickardi
2275=	4	Eucurtia comata
2275=	4	Euloxia meandraria
2275=	4	Eumenotes obscura
2275=	4	Eumetopina flavipes
2275=	4	Euryspilus australis
2275=	4	Euryspilus caudatus
2275=	4	Euryspilus viridis
2275=	4	Eustrongylides sp.
2275=	4	Exocarpocoris praegracilis
2275=	4	Exocarpocoris tantulus
2275=	4	Fergusobia ptychocarpae
2275=	4	Filaria spp.
2275=	4	Filenchus filiformis
2275=	4	Fimbriaria fasciolaris
2275=	4	Galenatelura deflexa
2275=	4	Genolinea dactylopagri
2275=	4	Gilquinia robertsoni
2275=	4	Glossocercus glandularis
2275=	4	Glyphidohaptor sigani
2275=	4	Gnathostoma spinigerum
2275=	4	Goussia thelohani
2275=	4	Graptostethus cardinalis
2275=	4	Greenidea (Greenidea) ficicola
2275=	4	Gynaecotyla macrocotylata
2275=	4	Gyrocoelia australiensis
2275=	4	Haemogregarina amethystina
2275=	4	Haemogregarina aulopi
2275=	4	Haemogregarina balistapi
2275=	4	Haemogregarina cunninghami
2275=	4	Haemogregarina egerniae
2275=	4	Haemogregarina hemiscyllii
2275=	4	Haemogregarina johnstoni
2275=	4	Haemogregarina mirabilis
2275=	4	Haemogregarina pseudechis
2275=	4	Haemoproteus centropi
2275=	4	Haemoproteus chelodinae
2275=	4	Halictophagus tryoni
2275=	4	Haliotrema dempsteri
2275=	4	Haliotrema spariensis
2275=	4	Halysiorhynchus macrocephalus
2275=	4	Heliconema longissimum
2275=	4	Hemicriconemoides sp.
2275=	4	Hemicriconemoides squamosus
2275=	4	Hemicycliophora litoralis
2275=	4	Hemiparonia bancrofti
2275=	4	Hemiparonia cacatuae
2275=	4	Hepatocystis levinei
2275=	4	Hepatozoon boigae
2275=	4	Hepatozoon dasyuri
2275=	4	Hepatozoon peramelis
2275=	4	Hepatozoon petauri
2275=	4	Heterodoxus insularis
2275=	4	Heterodoxus macropus
2275=	4	Heteromenopon (Keamenopon) psittacum
2275=	4	Hippobosca equina
2275=	4	Hishimonus passiflorae
2275=	4	Holomastigotoides hemigymnum
2275=	4	Holomastigotoides mirabile
2275=	4	Hoogstraalia vandiemeni
2275=	4	Hyalopterus pruni
2275=	4	Hyperomyzus (Neonasonovia) picridis
2275=	4	Hypseloecus amyemi
2275=	4	Hypseloecus neoamyemi
2275=	4	Hysteroneura setariae
2275=	4	Hysterothylacium chrysostomi
2275=	4	Hysterothylacium incurvum
2275=	4	Hysterothylacium tasmaniense
2275=	4	Hysterothylacium zenis
2275=	4	Ibipora lolii
2275=	4	Inoma innamincka
2275=	4	Inoma silveirae
2275=	4	Ipo conferta
2275=	4	Ipo pellucida
2275=	4	Ipoella brunneus
2275=	4	Isorchis manteri
2275=	4	Isospora ablephari
2275=	4	Isospora amphiboluri
2275=	4	Isotricha prostoma
2275=	4	Jiwarli heliotropium
2275=	4	Jiwarli ptilotus
2275=	4	Juletta fika
2275=	4	Kalicephalus australiensis
2275=	4	Kalicephalus enygri
2275=	4	Kalicephalus sp.
2275=	4	Karotomorpha bufonis
2275=	4	Katipo rubrivenosa
2275=	4	Kentmoseria alata
2275=	4	Kirkaldyella argoantyx
2275=	4	Kirkaldyella boweri
2275=	4	Kirkaldyella ngarkati
2275=	4	Kladothrips ellobus
2275=	4	Kladothrips hamiltoni
2275=	4	Kladothrips intermedius
2275=	4	Kladothrips tepperi
2275=	4	Kreisiella lesueurii
2275=	4	Kreisiella sp.
2275=	4	Kudoa neurophila
2275=	4	Kybos lindbergi
2275=	4	Labiobulura (Labiobulura) baylisi
2275=	4	Labiostrongylus (Labiomultiplex) billardierii
2275=	4	Labiostrongylus (Labiomultiplex) onychogale
2275=	4	Labiostrongylus (Labiomultiplex) thylogale
2275=	4	Labiostrongylus (Labiosimplex) dendrolagi
2275=	4	Labiostrongylus (Labiosimplex) godmani
2275=	4	Labiostrongylus (Labiosimplex) kungi
2275=	4	Labiostrongylus (Labiosimplex) laterilabellosus
2275=	4	Labiostrongylus (Labiosimplex) longispicularis
2275=	4	Labiostrongylus (Labiosimplex) major
2275=	4	Labiostrongylus (Labiosimplex) thetidis
2275=	4	Labiostrongylus (Labiostrongylus) arnhemensis
2275=	4	Lagenophrys deserti
2275=	4	Lagenophrys engaei
2275=	4	Lagenophrys spinosa
2275=	4	Lamellodiscus major
2275=	4	Lamproceps australis
2275=	4	Lankesterella paddae
2275=	4	Laryngodus cervantes
2275=	4	Lasiacantha pilbara
2275=	4	Lasioscopus acmaeops
2275=	4	Laticlerada laticollis
2275=	4	Ledromorpha planirostris
2275=	4	Ledropsis froggatti
2275=	4	Leishmania donovani
2275=	4	Leptocorisa oratorius
2275=	4	Leucocytozoon sakharoffi
2275=	4	Lichanothrips pastinus
2275=	4	Liosomaphis berberidis
2275=	4	Lunaceps actophilus
2275=	4	Madarococcus cunninghamii
2275=	4	Madarococcus meander
2275=	4	Madarococcus megaventris
2275=	4	Madarococcus moorei
2275=	4	Madarococcus occultus
2275=	4	Madarococcus osculus
2275=	4	Malameba locustae
2275=	4	Maritrema spinulosum
2275=	4	Marteilia lengehi
2275=	4	Mawsonascaris australis
2275=	4	Mcateella esperancensis
2275=	4	Mcateella schuhi
2275=	4	Melaleucoides akaina
2275=	4	Melaleucoides rhaphiophyllae
2275=	4	Melaleucoides sheathianae
2275=	4	Melaleucoides uncinatae
2275=	4	Melanacanthus scutellaris
2275=	4	Melanerythrus biguttatus
2275=	4	Menacanthus gonophaeus
2275=	4	Mesohomotoma hibisci
2275=	4	Metopolophium dirhodum
2275=	4	Microcotyle arripis
2275=	4	Microcotyle bassensis
2275=	4	Microphallus pseudogonotylus
2275=	4	Microsomacanthus collaris
2275=	4	Mirandula parva
2275=	4	Montandoniola sawtellense
2275=	4	Mundaring clarki
2275=	4	Myrtlemiris meanarra
2275=	4	Myxidium giardi
2275=	4	Myxobolus ogilbyi
2275=	4	Myzocallis (Agrioaphis) castanicola
2275=	4	Myzocallis (Myzocallis) coryli
2275=	4	Myzus (Myzus) hemerocallis
2275=	4	Naccula punctata
2275=	4	Nadejdolepis burgessi
2275=	4	Nadejdolepis kinsellai
2275=	4	Nadejdolepis smithi
2275=	4	Naricolax stocki
2275=	4	Naubates damma
2275=	4	Naubates heteroproctus
2275=	4	Neocuris fortnumi
2275=	4	Neopolystoma cribbi
2275=	4	Ninus insignis
2275=	4	Noteolethaeus armstrongi
2275=	4	Nybelinia scoliodoni
2275=	4	Ocirrhoe lutescens
2275=	4	Ocirrhoe westwoodi
2275=	4	Ocybadistes knightorum
2275=	4	Oncocoris detersus
2275=	4	Oncopeltus (Oncopeltus) quadriguttatus
2275=	4	Ontiscus australis
2275=	4	Ophiotaenia longmani
2275=	4	Ophryocotyle proteus
2275=	4	Opistostenus vulturnus
2275=	4	Opsius stactogalus
2275=	4	Orectoscelis bifovaecollis
2275=	4	Ornithomya fuscipennis
2275=	4	Oswaldofilaria chlamydosauri
2275=	4	Ovatus crataegarius
2275=	4	Oxinasphaera thetisae
2275=	4	Pachygrontha walkeri
2275=	4	Pagurion tuberculata
2275=	4	Paradilepis minima
2275=	4	Paradilepis scolecina
2275=	4	Paradilepis urceina
2275=	4	Paradiscogaster dweorg
2275=	4	Paradiscogaster farooqii
2275=	4	Paradiscogaster habilis
2275=	4	Paradiscogaster lobomyzon
2275=	4	Paradiscogaster manteri
2275=	4	Paralaea taggorum
2275=	4	Paralecithobotrys brisbanensis
2275=	4	Paraleptus australis
2275=	4	Paramoniezia johnstoni
2275=	4	Parathelandros johnstoni
2275=	4	Parathelandros limnodynastes
2275=	4	Parathelges aniculi
2275=	4	Paratrichosoma crocodilus
2275=	4	Paraunisaccoides lobolecithus
2275=	4	Parayamagutia ostracionis
2275=	4	Parectenurus antipodus
2275=	4	Parorchites zederi
2275=	4	Paruterina rauschi
2275=	4	Pelmatocerandra enderleini
2275=	4	Pelmatocerandra setosa
2275=	4	Pentalonia nigronervosa
2275=	4	Peritropis novocaledonicus
2275=	4	Perkinsiella amoebae
2275=	4	Petalodistomum polycladum
2275=	4	Phacelococcus bursaria
2275=	4	Pharyngodon australis
2275=	4	Philarius condi
2275=	4	Phyllobothrium delphini
2275=	4	Pirhemocyton tarentolae
2275=	4	Plasmodium malariae
2275=	4	Platybothrium johndoeorum
2275=	4	Plectostenus orientalis
2275=	4	Plectusodes pubescens
2275=	4	Poecilancistrium caryophyllum
2275=	4	Poecilasthena pulchraria
2275=	4	Poecilometis alienus
2275=	4	Poecilometis mimicus
2275=	4	Poecilotoma perconfusa
2275=	4	Pogonoscopus lenis
2275=	4	Pogonoscopus myrmex
2275=	4	Polyipnicola hygophi
2275=	4	Polystomoides australiensis
2275=	4	Porribius bathyllus
2275=	4	Porrocaecum circinum
2275=	4	Probolitrema philippi
2275=	4	Probolitrema rotundatum
2275=	4	Probolitrema simile
2275=	4	Progamotaenia ualabati
2275=	4	Projectothrips beverlyae
2275=	4	Proleptus trygonorrhinae
2275=	4	Prosorhynchus epinepheli
2275=	4	Prosorhynchus freitasi
2275=	4	Prosorhynchus tsengi
2275=	4	Protoopalina bibronii
2275=	4	Protoopalina tronchini
2275=	4	Pselaphaulax elstoni
2275=	4	Pselaphaulax geminatus
2275=	4	Pseudamidostomum sp.
2275=	4	Pseudanisakis australis
2275=	4	Pseudaprocta clelandi
2275=	4	Pseudobacciger harengulae
2275=	4	Pseudohaliotrema molnari
2275=	4	Pseudolecithaster allocytti
2275=	4	Pseudophacopteron sp. a
2275=	4	Pseudoregma sundanica
2275=	4	Pseudotrichonympha parvipapillosa
2275=	4	Pseudotrypanosoma elphinstonae
2275=	4	Pterocallis alni
2275=	4	Pulchrascaris chiloscyllii
2275=	4	Pyxicola carteri
2275=	4	Pyxicola pusilla
2275=	4	Quadraceps hopkinsi hopkinsi
2275=	4	Raillietina australis
2275=	4	Raillietina chiltoni
2275=	4	Raillietina weissi
2275=	4	Retortamonas dobelli
2275=	4	Rhodobium porosum
2275=	4	Rhopalomyia californica
2275=	4	Rhopalomyia goodeniae
2275=	4	Rhopalosiphoninus (Myzosiphon) staphyleae
2275=	4	Rhopalosiphum musae
2275=	4	Rhopalotrema elusiva
2275=	4	Rhopalotrema pterygionastes
2275=	4	Rhynchostophallus insularegii
2275=	4	Riptortus serripes
2275=	4	Rodwayia minuta
2275=	4	Rugopharynx omega
2275=	4	Sabera fuliginosa
2275=	4	Saemundssonia (Saemundssonia) marina
2275=	4	Sarcocystis betrami
2275=	4	Sarcocystis capracanis
2275=	4	Sarcocystis cuniculi
2275=	4	Sarcocystis fayeri
2275=	4	Sarcocystis fusiformis
2275=	4	Sarcocystis gigantea
2275=	4	Sarcocystis hirsuta
2275=	4	Sarcocystis hominis
2275=	4	Sarcocystis levinei
2275=	4	Sarcocystis medusiformis
2275=	4	Sarcocystis miescheriana
2275=	4	Sarcocystis rzepcyzkii
2275=	4	Sarcocystis villivillosi
2275=	4	Schizaphis (Schizaphis) pyri
2275=	4	Schizaphis (Schizaphis) rotundiventris
2275=	4	Schizoneuraphis gallarum
2275=	4	Sciomenida mcfarlandi
2275=	4	Serratospiculum tendo
2275=	4	Shinjia orientalis
2275=	4	Sinomegoura citricola
2275=	4	Sitobion miscanthi
2275=	4	Sitobion smilacifoliae
2275=	4	Skrjabinoptera gallardi
2275=	4	Skrjabinoptera sp.
2275=	4	Sobolevicanthus sprenti
2275=	4	Sphallomorpha albopicta
2275=	4	Sphallomorpha amabilis
2275=	4	Sphallomorpha nitiduloides
2275=	4	Sphallomorpha rhomboidalis
2275=	4	Spinitectus sp.
2275=	4	Spironucleus muris
2275=	4	Stegophorus diomedeae
2275=	4	Stegophorus macronectes
2275=	4	Stenophyella macreta
2275=	4	Stenurus ovatus
2275=	4	Stephanocircus concinnus
2275=	4	Stephanocircus greeni tasmanica
2275=	4	Stephanocircus harrisoni
2275=	4	Syngamus trachea
2275=	4	Synophrya hypertrophica
2275=	4	Taenia saginata
2275=	4	Tagiades japetus
2275=	4	Tagiades japetus janetta
2275=	4	Tapas australiae
2275=	4	Taractrocera dolon
2275=	4	Teleonemia harleyi
2275=	4	Telicota anisodesma
2275=	4	Telicota augias
2275=	4	Telicota brachydesma
2275=	4	Telicota eurychlora
2275=	4	Telicota ohara
2275=	4	Telorhynchus arripidis
2275=	4	Telorhynchus kahawai
2275=	4	Telorhynchus peacheyi
2275=	4	Tenaphalara acutipennis
2275=	4	Tepperocoris lofteyensis
2275=	4	Tetraneura (Tetraneurella) nigriabdominalis
2275=	4	Teuchothrips acripilus
2275=	4	Teuchothrips ater
2275=	4	Thalaina angulosa
2275=	4	Thelazia aquilina
2275=	4	Tholosanus proximus
2275=	4	Thunbergia augur
2275=	4	Thynnascaris nototheniae
2275=	4	Tinocallis (Tinocallis) ulmiparvifolii
2275=	4	Tiracerus bipartitus
2275=	4	Tiracerus cultripes
2275=	4	Tiracerus gibbulus
2275=	4	Tmesiphorus termitophilus
2275=	4	Tortor daulias
2275=	4	Toxoptera citricida
2275=	4	Trachyops australis
2275=	4	Traminda mundissima
2275=	4	Trichobilharzia australis
2275=	4	Trichodina diaptomi
2275=	4	Trichodina mutabalis
2275=	4	Trichodina reticulata
2275=	4	Trichomonas guttula
2275=	4	Trichomonas muris
2275=	4	Trigonocryptus australiensis
2275=	4	Trigonolobium spinuliferum
2275=	4	Tritrichomonas eberthi
2275=	4	Tritrichomonas foetus
2275=	4	Tropiphlepsia badia
2275=	4	Trypanosoma avium
2275=	4	Trypanosoma clelandi
2275=	4	Trypanosoma copemani
2275=	4	Trypanosoma cruzi
2275=	4	Trypanosoma egerniae
2275=	4	Trypanosoma notophoyxis
2275=	4	Trypanosoma pteropi
2275=	4	Trypanosoma pulchra
2275=	4	Turmathrips dyspistus
2275=	4	Tyrocarius formicarius
2275=	4	Tyromorphus nitidus
2275=	4	Uroleucon (Uroleucon) sonchi
2275=	4	Vaginicola ampulla
2275=	4	Vanniopsis howense
2275=	4	Vavraia oncoperae
2275=	4	Vorticella calciformis
2275=	4	Vorticella convallaria
2275=	4	Vorticella flexuosa
2275=	4	Vorticella jaerae
2275=	4	Waddycephalus punctulatus
2275=	4	Warithrips acaciae
2275=	4	Warithrips aridum
2275=	4	Warithrips maelzeri
2275=	4	Warithrips polysensori
2275=	4	Witchelinamiris viridimaculatus
2275=	4	Woodenbong leai
2275=	4	Xaniothrips eremus
2275=	4	Xaniothrips zophus
2275=	4	Xystretrum moretonense
2275=	4	Xystretrum papillosum
2275=	4	Zeuxoides pseudolitoralis
2876=	3	Aacanthocnema burckhardti
2876=	3	Aacanthocnema huegelianae
2876=	3	Aacanthocnema luehmannii
2876=	3	Aacanthocnema torulosae
2876=	3	Acanthobothrium arlenae
2876=	3	Acanthobothrium australe
2876=	3	Acanthobothrium bartonae
2876=	3	Acanthobothrium blairi
2876=	3	Acanthobothrium brayi
2876=	3	Acanthobothrium cannoni
2876=	3	Acanthobothrium chisholmae
2876=	3	Acanthobothrium cribbi
2876=	3	Acanthobothrium edmondsi
2876=	3	Acanthobothrium gasseri
2876=	3	Acanthobothrium gibsoni
2876=	3	Acanthobothrium gloveri
2876=	3	Acanthobothrium heterodonti
2876=	3	Acanthobothrium lasti
2876=	3	Acanthobothrium laurenbrownae
2876=	3	Acanthobothrium martini
2876=	3	Acanthobothrium ocallaghani
2876=	3	Acanthobothrium pearsoni
2876=	3	Acanthobothrium pichelinae
2876=	3	Acanthobothrium rhynchobatidis
2876=	3	Acanthobothrium rohdei
2876=	3	Acanthobothrium semnovesiculum
2876=	3	Acanthobothrium stevensi
2876=	3	Acanthobothrium thomasae
2876=	3	Acanthobothrium urolophi
2876=	3	Acanthobothrium walkeri
2876=	3	Acanthocasuarina acutivalvis
2876=	3	Acanthocasuarina campestris
2876=	3	Acanthocasuarina diminutae
2876=	3	Acanthocasuarina muellerianae
2876=	3	Acanthocasuarina tasmanica
2876=	3	Acanthocasuarina verticillatae
2876=	3	Acanthopsylla scintilla tasmanica
2876=	3	Accacoelium contortum
2876=	3	Acedestia chera
2876=	3	Aconophora compressa
2876=	3	Actornithophilus ceruleus
2876=	3	Acuaria streperina
2876=	3	Aeolochroma metarhodata
2876=	3	Aephnidiogenes barbarus
2876=	3	Aephnidiogenes major
2876=	3	Affecauda annulata
2876=	3	Agamonema sp.
2876=	3	Aliatrema cribbi
2876=	3	Allora doleschallii
2876=	3	Allora doleschallii doleschallii
2876=	3	Amphimermis acridiorum
2876=	3	Amphimermis austroelegans
2876=	3	Amrasca terraereginae
2876=	3	Anagonia lasiophthalma
2876=	3	Anagonia major
2876=	3	Anascirtothrips arorai
2876=	3	Anchistrocephalus microcephalus
2876=	3	Aneono australensis
2876=	3	Angionematobothrium jugulare
2876=	3	Anguina microlaenae
2876=	3	Anguina paludicola
2876=	3	Anisynta dominula
2876=	3	Anisynta dominula dominula
2876=	3	Anisynta monticolae
2876=	3	Anisynta tillyardi
2876=	3	Antipodia dactyliota
2876=	3	Aphelenchoides coffeae
2876=	3	Aprocta bakeri
2876=	3	Aragomacer leai
2876=	3	Ararat cavifrons
2876=	3	Arboritynchus simpsoni
2876=	3	Ardeicola expallidus
2876=	3	Ascaris spp.
2876=	3	Asphondylia anthocercidis
2876=	3	Asphondylia dodonaeae
2876=	3	Asphondylia ericiformis
2876=	3	Asphondylia floriformis
2876=	3	Asphondylia inflata
2876=	3	Asphondylia mcneilli
2876=	3	Asphondylia paucidentata
2876=	3	Asphondylia sturtiana
2876=	3	Asphondylia tonsura
2876=	3	Asphondylia vesicaria
2876=	3	Atractotrema sigani
2876=	3	Auerbachia caranxi
2876=	3	Auerbachia chaetodoni
2876=	3	Auerbachia scomberoidi
2876=	3	Australicola pectinatus
2876=	3	Australotrema brisbanensis
2876=	3	Austroasca bractigera
2876=	3	Austroasca histrionicula
2876=	3	Austroasca infulata
2876=	3	Austroasca malvae
2876=	3	Austroasca merredinensis
2876=	3	Austrogoniodes macquariensis
2876=	3	Austrogoniodes mawsoni
2876=	3	Austrogoniodes metoecus
2876=	3	Austrogoniodes waterstoni
2876=	3	Austrohalipegus anguillicola
2876=	3	Austroholorchis levis
2876=	3	Austroholorchis procerus
2876=	3	Austromenopon brevifimbriatum
2876=	3	Austromenopon navigans
2876=	3	Austropeplus annulipes
2876=	3	Balanotaenia bancrofti
2876=	3	Balclutha lucida
2876=	3	Balclutha rieki
2876=	3	Bancroftrema neoceratodi
2876=	3	Basilia halei
2876=	3	Basilia multispinosa
2876=	3	Baylisiella tecta
2876=	3	Bedfordiella unica
2876=	3	Benedenia fieldsi
2876=	3	Bianium rewa
2876=	3	Bianium spongiosum
2876=	3	Bilacinia australis
2876=	3	Bivesicula australis
2876=	3	Bivesicula unexpecta
2876=	3	Bivesiculoides fusiformis
2876=	3	Bivesiculoides otagoensis
2876=	3	Bombycirhynchus sphaerenaicum
2876=	3	Boopia bettongia
2876=	3	Boopia dubia
2876=	3	Boopia grandis
2876=	3	Boopia mjobergi
2876=	3	Bothridium ornatum
2876=	3	Bothridium pithonis
2876=	3	Breinlia (Breinlia) bigenera
2876=	3	Breinlia (Breinlia) dendrolagi
2876=	3	Breinlia (Breinlia) macropi
2876=	3	Breinlia (Breinlia) presidentei
2876=	3	Brueelia daumae
