rank	count	NAME_LSID
3688=	2	urn:lsid:biodiversity.org.au:afd.name:565769
3688=	2	urn:lsid:biodiversity.org.au:afd.name:565770
3688=	2	urn:lsid:biodiversity.org.au:afd.name:565903
3688=	2	urn:lsid:biodiversity.org.au:afd.name:579697
3688=	2	urn:lsid:biodiversity.org.au:afd.name:579700
3688=	2	urn:lsid:biodiversity.org.au:afd.name:579709
3688=	2	urn:lsid:biodiversity.org.au:afd.name:579736
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580355
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580368
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580370
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580374
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580401
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580405
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580408
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580409
3688=	2	urn:lsid:biodiversity.org.au:afd.name:580990
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581022
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581025
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581241
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581647
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581648
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581654
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581655
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581661
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581665
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581667
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581669
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581703
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581704
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581705
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581722
3688=	2	urn:lsid:biodiversity.org.au:afd.name:581875
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582105
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582282
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582343
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582372
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582971
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582972
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582976
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582982
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582984
3688=	2	urn:lsid:biodiversity.org.au:afd.name:582999
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583016
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583022
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583073
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583074
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583439
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583659
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583661
3688=	2	urn:lsid:biodiversity.org.au:afd.name:583673
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584294
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584295
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584297
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584299
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584302
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584303
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584307
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584308
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584309
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584312
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584316
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584319
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584353
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584365
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584372
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584397
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584426
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584461
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584983
3688=	2	urn:lsid:biodiversity.org.au:afd.name:584989
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585022
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585024
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585025
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585032
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585599
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585635
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585638
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585641
3688=	2	urn:lsid:biodiversity.org.au:afd.name:585700
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586023
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586025
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586027
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586239
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586249
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586252
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586281
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586443
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586459
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586887
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586888
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586890
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586896
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586897
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586900
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586919
3688=	2	urn:lsid:biodiversity.org.au:afd.name:586928
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587094
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587345
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587554
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587555
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587556
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587558
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587603
3688=	2	urn:lsid:biodiversity.org.au:afd.name:587604
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588206
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588211
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588215
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588253
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588255
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588365
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588429
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588651
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588815
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588869
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588919
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588920
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588921
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588926
3688=	2	urn:lsid:biodiversity.org.au:afd.name:588967
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589332
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589333
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589408
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589538
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589539
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589564
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589570
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589575
3688=	2	urn:lsid:biodiversity.org.au:afd.name:589583
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590086
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590160
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590271
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590513
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590584
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590740
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590900
3688=	2	urn:lsid:biodiversity.org.au:afd.name:590903
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593513
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593526
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593529
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593530
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593534
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593713
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593800
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593908
3688=	2	urn:lsid:biodiversity.org.au:afd.name:593978
3688=	2	urn:lsid:biodiversity.org.au:afd.name:594306
3688=	2	urn:lsid:biodiversity.org.au:afd.name:594513
3688=	2	urn:lsid:biodiversity.org.au:afd.name:594723
3688=	2	urn:lsid:biodiversity.org.au:afd.name:595240
3688=	2	urn:lsid:biodiversity.org.au:afd.name:595255
5397=	1	urn:lsid:biodiversity.org.au:afd.name:272728
5397=	1	urn:lsid:biodiversity.org.au:afd.name:273866
5397=	1	urn:lsid:biodiversity.org.au:afd.name:279690
5397=	1	urn:lsid:biodiversity.org.au:afd.name:279936
5397=	1	urn:lsid:biodiversity.org.au:afd.name:281494
5397=	1	urn:lsid:biodiversity.org.au:afd.name:281495
5397=	1	urn:lsid:biodiversity.org.au:afd.name:281858
5397=	1	urn:lsid:biodiversity.org.au:afd.name:285384
5397=	1	urn:lsid:biodiversity.org.au:afd.name:287614
5397=	1	urn:lsid:biodiversity.org.au:afd.name:287615
5397=	1	urn:lsid:biodiversity.org.au:afd.name:287778
5397=	1	urn:lsid:biodiversity.org.au:afd.name:287842
5397=	1	urn:lsid:biodiversity.org.au:afd.name:288228
5397=	1	urn:lsid:biodiversity.org.au:afd.name:288425
5397=	1	urn:lsid:biodiversity.org.au:afd.name:288426
5397=	1	urn:lsid:biodiversity.org.au:afd.name:288427
5397=	1	urn:lsid:biodiversity.org.au:afd.name:288428
5397=	1	urn:lsid:biodiversity.org.au:afd.name:289704
5397=	1	urn:lsid:biodiversity.org.au:afd.name:289763
5397=	1	urn:lsid:biodiversity.org.au:afd.name:290307
5397=	1	urn:lsid:biodiversity.org.au:afd.name:290901
5397=	1	urn:lsid:biodiversity.org.au:afd.name:291323
5397=	1	urn:lsid:biodiversity.org.au:afd.name:291529
5397=	1	urn:lsid:biodiversity.org.au:afd.name:292640
5397=	1	urn:lsid:biodiversity.org.au:afd.name:295733
5397=	1	urn:lsid:biodiversity.org.au:afd.name:296553
5397=	1	urn:lsid:biodiversity.org.au:afd.name:296691
5397=	1	urn:lsid:biodiversity.org.au:afd.name:296693
5397=	1	urn:lsid:biodiversity.org.au:afd.name:296694
5397=	1	urn:lsid:biodiversity.org.au:afd.name:297468
5397=	1	urn:lsid:biodiversity.org.au:afd.name:297543
5397=	1	urn:lsid:biodiversity.org.au:afd.name:298013
5397=	1	urn:lsid:biodiversity.org.au:afd.name:298095
5397=	1	urn:lsid:biodiversity.org.au:afd.name:298212
5397=	1	urn:lsid:biodiversity.org.au:afd.name:298213
5397=	1	urn:lsid:biodiversity.org.au:afd.name:298215
5397=	1	urn:lsid:biodiversity.org.au:afd.name:299190
5397=	1	urn:lsid:biodiversity.org.au:afd.name:299381
5397=	1	urn:lsid:biodiversity.org.au:afd.name:300547
5397=	1	urn:lsid:biodiversity.org.au:afd.name:302456
5397=	1	urn:lsid:biodiversity.org.au:afd.name:302542
5397=	1	urn:lsid:biodiversity.org.au:afd.name:302916
5397=	1	urn:lsid:biodiversity.org.au:afd.name:302975
5397=	1	urn:lsid:biodiversity.org.au:afd.name:303140
5397=	1	urn:lsid:biodiversity.org.au:afd.name:304092
5397=	1	urn:lsid:biodiversity.org.au:afd.name:304093
5397=	1	urn:lsid:biodiversity.org.au:afd.name:306535
5397=	1	urn:lsid:biodiversity.org.au:afd.name:307659
5397=	1	urn:lsid:biodiversity.org.au:afd.name:308604
5397=	1	urn:lsid:biodiversity.org.au:afd.name:308678
5397=	1	urn:lsid:biodiversity.org.au:afd.name:308909
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309079
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309352
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309493
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309495
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309496
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309497
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309498
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309499
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309501
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309505
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309510
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309512
5397=	1	urn:lsid:biodiversity.org.au:afd.name:309514
5397=	1	urn:lsid:biodiversity.org.au:afd.name:310633
5397=	1	urn:lsid:biodiversity.org.au:afd.name:310985
5397=	1	urn:lsid:biodiversity.org.au:afd.name:311019
5397=	1	urn:lsid:biodiversity.org.au:afd.name:311370
5397=	1	urn:lsid:biodiversity.org.au:afd.name:311489
5397=	1	urn:lsid:biodiversity.org.au:afd.name:311490
5397=	1	urn:lsid:biodiversity.org.au:afd.name:311952
5397=	1	urn:lsid:biodiversity.org.au:afd.name:312074
5397=	1	urn:lsid:biodiversity.org.au:afd.name:312588
5397=	1	urn:lsid:biodiversity.org.au:afd.name:312712
5397=	1	urn:lsid:biodiversity.org.au:afd.name:312713
5397=	1	urn:lsid:biodiversity.org.au:afd.name:313322
5397=	1	urn:lsid:biodiversity.org.au:afd.name:314670
5397=	1	urn:lsid:biodiversity.org.au:afd.name:314692
5397=	1	urn:lsid:biodiversity.org.au:afd.name:315239
5397=	1	urn:lsid:biodiversity.org.au:afd.name:315240
5397=	1	urn:lsid:biodiversity.org.au:afd.name:315243
5397=	1	urn:lsid:biodiversity.org.au:afd.name:316414
5397=	1	urn:lsid:biodiversity.org.au:afd.name:316510
5397=	1	urn:lsid:biodiversity.org.au:afd.name:317229
5397=	1	urn:lsid:biodiversity.org.au:afd.name:317888
5397=	1	urn:lsid:biodiversity.org.au:afd.name:318847
5397=	1	urn:lsid:biodiversity.org.au:afd.name:319401
5397=	1	urn:lsid:biodiversity.org.au:afd.name:319404
5397=	1	urn:lsid:biodiversity.org.au:afd.name:319904
5397=	1	urn:lsid:biodiversity.org.au:afd.name:321768
5397=	1	urn:lsid:biodiversity.org.au:afd.name:321926
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322257
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322258
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322355
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322381
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322725
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322912
5397=	1	urn:lsid:biodiversity.org.au:afd.name:322974
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323260
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323261
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323263
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323269
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323271
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323277
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323280
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323282
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323283
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323284
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323285
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323286
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323287
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323288
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323291
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323292
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323294
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323296
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323299
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323302
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323303
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323304
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323305
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323306
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323307
5397=	1	urn:lsid:biodiversity.org.au:afd.name:323311
5397=	1	urn:lsid:biodiversity.org.au:afd.name:324244
5397=	1	urn:lsid:biodiversity.org.au:afd.name:324770
5397=	1	urn:lsid:biodiversity.org.au:afd.name:324771
5397=	1	urn:lsid:biodiversity.org.au:afd.name:325305
5397=	1	urn:lsid:biodiversity.org.au:afd.name:325827
5397=	1	urn:lsid:biodiversity.org.au:afd.name:326738
5397=	1	urn:lsid:biodiversity.org.au:afd.name:326912
5397=	1	urn:lsid:biodiversity.org.au:afd.name:326985
5397=	1	urn:lsid:biodiversity.org.au:afd.name:326986
5397=	1	urn:lsid:biodiversity.org.au:afd.name:327032
5397=	1	urn:lsid:biodiversity.org.au:afd.name:327547
5397=	1	urn:lsid:biodiversity.org.au:afd.name:328149
5397=	1	urn:lsid:biodiversity.org.au:afd.name:328153
5397=	1	urn:lsid:biodiversity.org.au:afd.name:328492
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329452
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329454
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329462
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329465
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329469
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329474
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329834
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329835
5397=	1	urn:lsid:biodiversity.org.au:afd.name:329836
5397=	1	urn:lsid:biodiversity.org.au:afd.name:330100
5397=	1	urn:lsid:biodiversity.org.au:afd.name:330198
5397=	1	urn:lsid:biodiversity.org.au:afd.name:330288
5397=	1	urn:lsid:biodiversity.org.au:afd.name:330645
5397=	1	urn:lsid:biodiversity.org.au:afd.name:331106
5397=	1	urn:lsid:biodiversity.org.au:afd.name:331921
5397=	1	urn:lsid:biodiversity.org.au:afd.name:332461
5397=	1	urn:lsid:biodiversity.org.au:afd.name:333249
5397=	1	urn:lsid:biodiversity.org.au:afd.name:333789
5397=	1	urn:lsid:biodiversity.org.au:afd.name:335019
5397=	1	urn:lsid:biodiversity.org.au:afd.name:335190
5397=	1	urn:lsid:biodiversity.org.au:afd.name:335476
5397=	1	urn:lsid:biodiversity.org.au:afd.name:335931
5397=	1	urn:lsid:biodiversity.org.au:afd.name:336302
5397=	1	urn:lsid:biodiversity.org.au:afd.name:336626
5397=	1	urn:lsid:biodiversity.org.au:afd.name:337608
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338348
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338349
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338350
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338457
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338458
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338495
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338553
5397=	1	urn:lsid:biodiversity.org.au:afd.name:338912
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339054
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339394
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339399
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339400
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339401
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339402
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339404
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339405
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339413
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339414
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339416
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339417
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339419
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339420
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339425
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339426
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339428
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339431
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339434
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339435
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339437
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339439
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339444
5397=	1	urn:lsid:biodiversity.org.au:afd.name:339447
5397=	1	urn:lsid:biodiversity.org.au:afd.name:340663
5397=	1	urn:lsid:biodiversity.org.au:afd.name:341647
5397=	1	urn:lsid:biodiversity.org.au:afd.name:342299
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343012
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343374
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343398
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343760
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343823
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343826
5397=	1	urn:lsid:biodiversity.org.au:afd.name:343828
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344004
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344017
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344169
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344737
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344744
5397=	1	urn:lsid:biodiversity.org.au:afd.name:344769
5397=	1	urn:lsid:biodiversity.org.au:afd.name:345610
5397=	1	urn:lsid:biodiversity.org.au:afd.name:345880
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346406
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346424
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346436
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346635
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346799
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346858
5397=	1	urn:lsid:biodiversity.org.au:afd.name:346859
5397=	1	urn:lsid:biodiversity.org.au:afd.name:347189
5397=	1	urn:lsid:biodiversity.org.au:afd.name:347274
5397=	1	urn:lsid:biodiversity.org.au:afd.name:347637
5397=	1	urn:lsid:biodiversity.org.au:afd.name:347638
5397=	1	urn:lsid:biodiversity.org.au:afd.name:347639
5397=	1	urn:lsid:biodiversity.org.au:afd.name:348352
5397=	1	urn:lsid:biodiversity.org.au:afd.name:350171
5397=	1	urn:lsid:biodiversity.org.au:afd.name:350197
5397=	1	urn:lsid:biodiversity.org.au:afd.name:350884
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352641
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352642
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352643
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352646
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352648
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352649
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352651
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352652
5397=	1	urn:lsid:biodiversity.org.au:afd.name:352653
5397=	1	urn:lsid:biodiversity.org.au:afd.name:353461
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354168
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354337
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354860
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354861
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354920
5397=	1	urn:lsid:biodiversity.org.au:afd.name:354925
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355284
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355386
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355388
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355389
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355390
5397=	1	urn:lsid:biodiversity.org.au:afd.name:355449
5397=	1	urn:lsid:biodiversity.org.au:afd.name:356217
5397=	1	urn:lsid:biodiversity.org.au:afd.name:356630
5397=	1	urn:lsid:biodiversity.org.au:afd.name:356865
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357174
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357176
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357177
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357179
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357180
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357181
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357183
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357188
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357189
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357195
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357197
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357198
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357200
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357202
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357203
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357206
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357210
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357211
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357212
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357213
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357217
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357219
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357225
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357227
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357228
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357231
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357232
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357233
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357235
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357237
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357238
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357239
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357240
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357241
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357244
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357245
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357247
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357248
5397=	1	urn:lsid:biodiversity.org.au:afd.name:357592
5397=	1	urn:lsid:biodiversity.org.au:afd.name:358886
5397=	1	urn:lsid:biodiversity.org.au:afd.name:358887
5397=	1	urn:lsid:biodiversity.org.au:afd.name:359035
5397=	1	urn:lsid:biodiversity.org.au:afd.name:359398
5397=	1	urn:lsid:biodiversity.org.au:afd.name:360003
5397=	1	urn:lsid:biodiversity.org.au:afd.name:360090
5397=	1	urn:lsid:biodiversity.org.au:afd.name:360722
5397=	1	urn:lsid:biodiversity.org.au:afd.name:360783
