rank	count	URI
42890=	1	http://biodiversity.org.au/afd.name/425793
42890=	1	http://biodiversity.org.au/afd.name/425796
42890=	1	http://biodiversity.org.au/afd.name/425797
42890=	1	http://biodiversity.org.au/afd.name/425841
42890=	1	http://biodiversity.org.au/afd.name/425855
42890=	1	http://biodiversity.org.au/afd.name/425871
42890=	1	http://biodiversity.org.au/afd.name/425882
42890=	1	http://biodiversity.org.au/afd.name/425991
42890=	1	http://biodiversity.org.au/afd.name/426012
42890=	1	http://biodiversity.org.au/afd.name/426013
42890=	1	http://biodiversity.org.au/afd.name/426055
42890=	1	http://biodiversity.org.au/afd.name/426093
42890=	1	http://biodiversity.org.au/afd.name/426095
42890=	1	http://biodiversity.org.au/afd.name/426108
42890=	1	http://biodiversity.org.au/afd.name/426109
42890=	1	http://biodiversity.org.au/afd.name/426113
42890=	1	http://biodiversity.org.au/afd.name/426121
42890=	1	http://biodiversity.org.au/afd.name/426135
42890=	1	http://biodiversity.org.au/afd.name/426174
42890=	1	http://biodiversity.org.au/afd.name/426183
42890=	1	http://biodiversity.org.au/afd.name/426193
42890=	1	http://biodiversity.org.au/afd.name/426216
42890=	1	http://biodiversity.org.au/afd.name/426217
42890=	1	http://biodiversity.org.au/afd.name/426222
42890=	1	http://biodiversity.org.au/afd.name/426223
42890=	1	http://biodiversity.org.au/afd.name/426232
42890=	1	http://biodiversity.org.au/afd.name/426237
42890=	1	http://biodiversity.org.au/afd.name/426255
42890=	1	http://biodiversity.org.au/afd.name/426262
42890=	1	http://biodiversity.org.au/afd.name/426275
42890=	1	http://biodiversity.org.au/afd.name/426276
42890=	1	http://biodiversity.org.au/afd.name/426278
42890=	1	http://biodiversity.org.au/afd.name/426290
42890=	1	http://biodiversity.org.au/afd.name/426296
42890=	1	http://biodiversity.org.au/afd.name/426309
42890=	1	http://biodiversity.org.au/afd.name/426310
42890=	1	http://biodiversity.org.au/afd.name/426313
42890=	1	http://biodiversity.org.au/afd.name/426326
42890=	1	http://biodiversity.org.au/afd.name/426345
42890=	1	http://biodiversity.org.au/afd.name/426351
42890=	1	http://biodiversity.org.au/afd.name/426355
42890=	1	http://biodiversity.org.au/afd.name/426386
42890=	1	http://biodiversity.org.au/afd.name/426388
42890=	1	http://biodiversity.org.au/afd.name/426410
42890=	1	http://biodiversity.org.au/afd.name/426411
42890=	1	http://biodiversity.org.au/afd.name/426412
42890=	1	http://biodiversity.org.au/afd.name/426423
42890=	1	http://biodiversity.org.au/afd.name/426430
42890=	1	http://biodiversity.org.au/afd.name/426440
42890=	1	http://biodiversity.org.au/afd.name/426441
42890=	1	http://biodiversity.org.au/afd.name/426448
42890=	1	http://biodiversity.org.au/afd.name/426581
42890=	1	http://biodiversity.org.au/afd.name/426609
42890=	1	http://biodiversity.org.au/afd.name/426621
42890=	1	http://biodiversity.org.au/afd.name/426623
42890=	1	http://biodiversity.org.au/afd.name/426624
42890=	1	http://biodiversity.org.au/afd.name/426625
42890=	1	http://biodiversity.org.au/afd.name/426635
42890=	1	http://biodiversity.org.au/afd.name/426643
42890=	1	http://biodiversity.org.au/afd.name/426683
42890=	1	http://biodiversity.org.au/afd.name/426684
42890=	1	http://biodiversity.org.au/afd.name/426685
42890=	1	http://biodiversity.org.au/afd.name/426728
42890=	1	http://biodiversity.org.au/afd.name/426767
42890=	1	http://biodiversity.org.au/afd.name/426791
42890=	1	http://biodiversity.org.au/afd.name/426792
42890=	1	http://biodiversity.org.au/afd.name/426826
42890=	1	http://biodiversity.org.au/afd.name/426861
42890=	1	http://biodiversity.org.au/afd.name/426869
42890=	1	http://biodiversity.org.au/afd.name/426873
42890=	1	http://biodiversity.org.au/afd.name/426883
42890=	1	http://biodiversity.org.au/afd.name/426887
42890=	1	http://biodiversity.org.au/afd.name/426888
42890=	1	http://biodiversity.org.au/afd.name/426913
42890=	1	http://biodiversity.org.au/afd.name/426914
42890=	1	http://biodiversity.org.au/afd.name/426915
42890=	1	http://biodiversity.org.au/afd.name/426925
42890=	1	http://biodiversity.org.au/afd.name/426936
42890=	1	http://biodiversity.org.au/afd.name/426954
42890=	1	http://biodiversity.org.au/afd.name/426974
42890=	1	http://biodiversity.org.au/afd.name/426975
42890=	1	http://biodiversity.org.au/afd.name/426977
42890=	1	http://biodiversity.org.au/afd.name/426994
42890=	1	http://biodiversity.org.au/afd.name/426995
42890=	1	http://biodiversity.org.au/afd.name/427019
42890=	1	http://biodiversity.org.au/afd.name/427046
42890=	1	http://biodiversity.org.au/afd.name/427050
42890=	1	http://biodiversity.org.au/afd.name/427055
42890=	1	http://biodiversity.org.au/afd.name/427064
42890=	1	http://biodiversity.org.au/afd.name/427065
42890=	1	http://biodiversity.org.au/afd.name/427071
42890=	1	http://biodiversity.org.au/afd.name/427078
42890=	1	http://biodiversity.org.au/afd.name/427103
42890=	1	http://biodiversity.org.au/afd.name/427119
42890=	1	http://biodiversity.org.au/afd.name/427126
42890=	1	http://biodiversity.org.au/afd.name/427133
42890=	1	http://biodiversity.org.au/afd.name/427134
42890=	1	http://biodiversity.org.au/afd.name/427135
42890=	1	http://biodiversity.org.au/afd.name/427136
42890=	1	http://biodiversity.org.au/afd.name/427138
42890=	1	http://biodiversity.org.au/afd.name/427140
42890=	1	http://biodiversity.org.au/afd.name/427142
42890=	1	http://biodiversity.org.au/afd.name/427150
42890=	1	http://biodiversity.org.au/afd.name/427159
42890=	1	http://biodiversity.org.au/afd.name/427160
42890=	1	http://biodiversity.org.au/afd.name/427178
42890=	1	http://biodiversity.org.au/afd.name/427199
42890=	1	http://biodiversity.org.au/afd.name/427202
42890=	1	http://biodiversity.org.au/afd.name/427203
42890=	1	http://biodiversity.org.au/afd.name/427204
42890=	1	http://biodiversity.org.au/afd.name/427221
42890=	1	http://biodiversity.org.au/afd.name/427253
42890=	1	http://biodiversity.org.au/afd.name/427256
42890=	1	http://biodiversity.org.au/afd.name/427292
42890=	1	http://biodiversity.org.au/afd.name/427306
42890=	1	http://biodiversity.org.au/afd.name/427309
42890=	1	http://biodiversity.org.au/afd.name/427311
42890=	1	http://biodiversity.org.au/afd.name/427312
42890=	1	http://biodiversity.org.au/afd.name/427318
42890=	1	http://biodiversity.org.au/afd.name/427324
42890=	1	http://biodiversity.org.au/afd.name/427325
42890=	1	http://biodiversity.org.au/afd.name/427326
42890=	1	http://biodiversity.org.au/afd.name/427328
42890=	1	http://biodiversity.org.au/afd.name/427329
42890=	1	http://biodiversity.org.au/afd.name/427363
42890=	1	http://biodiversity.org.au/afd.name/427386
42890=	1	http://biodiversity.org.au/afd.name/427402
42890=	1	http://biodiversity.org.au/afd.name/427412
42890=	1	http://biodiversity.org.au/afd.name/427434
42890=	1	http://biodiversity.org.au/afd.name/427437
42890=	1	http://biodiversity.org.au/afd.name/427447
42890=	1	http://biodiversity.org.au/afd.name/427448
42890=	1	http://biodiversity.org.au/afd.name/427468
42890=	1	http://biodiversity.org.au/afd.name/427479
42890=	1	http://biodiversity.org.au/afd.name/427519
42890=	1	http://biodiversity.org.au/afd.name/427544
42890=	1	http://biodiversity.org.au/afd.name/427545
42890=	1	http://biodiversity.org.au/afd.name/427549
42890=	1	http://biodiversity.org.au/afd.name/427550
42890=	1	http://biodiversity.org.au/afd.name/427557
42890=	1	http://biodiversity.org.au/afd.name/427570
42890=	1	http://biodiversity.org.au/afd.name/427571
42890=	1	http://biodiversity.org.au/afd.name/427580
42890=	1	http://biodiversity.org.au/afd.name/427611
42890=	1	http://biodiversity.org.au/afd.name/427631
42890=	1	http://biodiversity.org.au/afd.name/427634
42890=	1	http://biodiversity.org.au/afd.name/427637
42890=	1	http://biodiversity.org.au/afd.name/427652
42890=	1	http://biodiversity.org.au/afd.name/427702
42890=	1	http://biodiversity.org.au/afd.name/427726
42890=	1	http://biodiversity.org.au/afd.name/427729
42890=	1	http://biodiversity.org.au/afd.name/427767
42890=	1	http://biodiversity.org.au/afd.name/427782
42890=	1	http://biodiversity.org.au/afd.name/427822
42890=	1	http://biodiversity.org.au/afd.name/427838
42890=	1	http://biodiversity.org.au/afd.name/427839
42890=	1	http://biodiversity.org.au/afd.name/427846
42890=	1	http://biodiversity.org.au/afd.name/427852
42890=	1	http://biodiversity.org.au/afd.name/427870
42890=	1	http://biodiversity.org.au/afd.name/427874
42890=	1	http://biodiversity.org.au/afd.name/427890
42890=	1	http://biodiversity.org.au/afd.name/427910
42890=	1	http://biodiversity.org.au/afd.name/427917
42890=	1	http://biodiversity.org.au/afd.name/427919
42890=	1	http://biodiversity.org.au/afd.name/427940
42890=	1	http://biodiversity.org.au/afd.name/427966
42890=	1	http://biodiversity.org.au/afd.name/428053
42890=	1	http://biodiversity.org.au/afd.name/428054
42890=	1	http://biodiversity.org.au/afd.name/428055
42890=	1	http://biodiversity.org.au/afd.name/428066
42890=	1	http://biodiversity.org.au/afd.name/428098
42890=	1	http://biodiversity.org.au/afd.name/428099
42890=	1	http://biodiversity.org.au/afd.name/428127
42890=	1	http://biodiversity.org.au/afd.name/428133
42890=	1	http://biodiversity.org.au/afd.name/428146
42890=	1	http://biodiversity.org.au/afd.name/428147
42890=	1	http://biodiversity.org.au/afd.name/428148
42890=	1	http://biodiversity.org.au/afd.name/428149
42890=	1	http://biodiversity.org.au/afd.name/428153
42890=	1	http://biodiversity.org.au/afd.name/428154
42890=	1	http://biodiversity.org.au/afd.name/428155
42890=	1	http://biodiversity.org.au/afd.name/428156
42890=	1	http://biodiversity.org.au/afd.name/428157
42890=	1	http://biodiversity.org.au/afd.name/428158
42890=	1	http://biodiversity.org.au/afd.name/428186
42890=	1	http://biodiversity.org.au/afd.name/428188
42890=	1	http://biodiversity.org.au/afd.name/428209
42890=	1	http://biodiversity.org.au/afd.name/428218
42890=	1	http://biodiversity.org.au/afd.name/428220
42890=	1	http://biodiversity.org.au/afd.name/428278
42890=	1	http://biodiversity.org.au/afd.name/428291
42890=	1	http://biodiversity.org.au/afd.name/428299
42890=	1	http://biodiversity.org.au/afd.name/428320
42890=	1	http://biodiversity.org.au/afd.name/428330
42890=	1	http://biodiversity.org.au/afd.name/428335
42890=	1	http://biodiversity.org.au/afd.name/428336
42890=	1	http://biodiversity.org.au/afd.name/428339
42890=	1	http://biodiversity.org.au/afd.name/428344
42890=	1	http://biodiversity.org.au/afd.name/428350
42890=	1	http://biodiversity.org.au/afd.name/428351
42890=	1	http://biodiversity.org.au/afd.name/428352
42890=	1	http://biodiversity.org.au/afd.name/428355
42890=	1	http://biodiversity.org.au/afd.name/428373
42890=	1	http://biodiversity.org.au/afd.name/428387
42890=	1	http://biodiversity.org.au/afd.name/428390
42890=	1	http://biodiversity.org.au/afd.name/428391
42890=	1	http://biodiversity.org.au/afd.name/428413
42890=	1	http://biodiversity.org.au/afd.name/428417
42890=	1	http://biodiversity.org.au/afd.name/428427
42890=	1	http://biodiversity.org.au/afd.name/428434
42890=	1	http://biodiversity.org.au/afd.name/428435
42890=	1	http://biodiversity.org.au/afd.name/428440
42890=	1	http://biodiversity.org.au/afd.name/428442
42890=	1	http://biodiversity.org.au/afd.name/428446
42890=	1	http://biodiversity.org.au/afd.name/428456
42890=	1	http://biodiversity.org.au/afd.name/428483
42890=	1	http://biodiversity.org.au/afd.name/428515
42890=	1	http://biodiversity.org.au/afd.name/428554
42890=	1	http://biodiversity.org.au/afd.name/428612
42890=	1	http://biodiversity.org.au/afd.name/428613
42890=	1	http://biodiversity.org.au/afd.name/428614
42890=	1	http://biodiversity.org.au/afd.name/428615
42890=	1	http://biodiversity.org.au/afd.name/428639
42890=	1	http://biodiversity.org.au/afd.name/428640
42890=	1	http://biodiversity.org.au/afd.name/428653
42890=	1	http://biodiversity.org.au/afd.name/428659
42890=	1	http://biodiversity.org.au/afd.name/428673
42890=	1	http://biodiversity.org.au/afd.name/428675
42890=	1	http://biodiversity.org.au/afd.name/428696
42890=	1	http://biodiversity.org.au/afd.name/428697
42890=	1	http://biodiversity.org.au/afd.name/428725
42890=	1	http://biodiversity.org.au/afd.name/428728
42890=	1	http://biodiversity.org.au/afd.name/428749
42890=	1	http://biodiversity.org.au/afd.name/428765
42890=	1	http://biodiversity.org.au/afd.name/428766
42890=	1	http://biodiversity.org.au/afd.name/428789
42890=	1	http://biodiversity.org.au/afd.name/428793
42890=	1	http://biodiversity.org.au/afd.name/428849
42890=	1	http://biodiversity.org.au/afd.name/428860
42890=	1	http://biodiversity.org.au/afd.name/428861
42890=	1	http://biodiversity.org.au/afd.name/428862
42890=	1	http://biodiversity.org.au/afd.name/428876
42890=	1	http://biodiversity.org.au/afd.name/428877
42890=	1	http://biodiversity.org.au/afd.name/428879
42890=	1	http://biodiversity.org.au/afd.name/428950
42890=	1	http://biodiversity.org.au/afd.name/428993
42890=	1	http://biodiversity.org.au/afd.name/428999
42890=	1	http://biodiversity.org.au/afd.name/429006
42890=	1	http://biodiversity.org.au/afd.name/429014
42890=	1	http://biodiversity.org.au/afd.name/429038
42890=	1	http://biodiversity.org.au/afd.name/429039
42890=	1	http://biodiversity.org.au/afd.name/429041
42890=	1	http://biodiversity.org.au/afd.name/429048
42890=	1	http://biodiversity.org.au/afd.name/429049
42890=	1	http://biodiversity.org.au/afd.name/429051
42890=	1	http://biodiversity.org.au/afd.name/429072
42890=	1	http://biodiversity.org.au/afd.name/429073
42890=	1	http://biodiversity.org.au/afd.name/429094
42890=	1	http://biodiversity.org.au/afd.name/429099
42890=	1	http://biodiversity.org.au/afd.name/429106
42890=	1	http://biodiversity.org.au/afd.name/429120
42890=	1	http://biodiversity.org.au/afd.name/429121
42890=	1	http://biodiversity.org.au/afd.name/429139
42890=	1	http://biodiversity.org.au/afd.name/429160
42890=	1	http://biodiversity.org.au/afd.name/429189
42890=	1	http://biodiversity.org.au/afd.name/429221
42890=	1	http://biodiversity.org.au/afd.name/429223
42890=	1	http://biodiversity.org.au/afd.name/429277
42890=	1	http://biodiversity.org.au/afd.name/429287
42890=	1	http://biodiversity.org.au/afd.name/429288
42890=	1	http://biodiversity.org.au/afd.name/429292
42890=	1	http://biodiversity.org.au/afd.name/429299
42890=	1	http://biodiversity.org.au/afd.name/429318
42890=	1	http://biodiversity.org.au/afd.name/429328
42890=	1	http://biodiversity.org.au/afd.name/429362
42890=	1	http://biodiversity.org.au/afd.name/429367
42890=	1	http://biodiversity.org.au/afd.name/429372
42890=	1	http://biodiversity.org.au/afd.name/429376
42890=	1	http://biodiversity.org.au/afd.name/429406
42890=	1	http://biodiversity.org.au/afd.name/429421
42890=	1	http://biodiversity.org.au/afd.name/429441
42890=	1	http://biodiversity.org.au/afd.name/429464
42890=	1	http://biodiversity.org.au/afd.name/429465
42890=	1	http://biodiversity.org.au/afd.name/429466
42890=	1	http://biodiversity.org.au/afd.name/429496
42890=	1	http://biodiversity.org.au/afd.name/429530
42890=	1	http://biodiversity.org.au/afd.name/429544
42890=	1	http://biodiversity.org.au/afd.name/429556
42890=	1	http://biodiversity.org.au/afd.name/429568
42890=	1	http://biodiversity.org.au/afd.name/429570
42890=	1	http://biodiversity.org.au/afd.name/429571
42890=	1	http://biodiversity.org.au/afd.name/429572
42890=	1	http://biodiversity.org.au/afd.name/429573
42890=	1	http://biodiversity.org.au/afd.name/429590
42890=	1	http://biodiversity.org.au/afd.name/429600
42890=	1	http://biodiversity.org.au/afd.name/429608
42890=	1	http://biodiversity.org.au/afd.name/429620
42890=	1	http://biodiversity.org.au/afd.name/429686
42890=	1	http://biodiversity.org.au/afd.name/429688
42890=	1	http://biodiversity.org.au/afd.name/429690
42890=	1	http://biodiversity.org.au/afd.name/429694
42890=	1	http://biodiversity.org.au/afd.name/429695
42890=	1	http://biodiversity.org.au/afd.name/429699
42890=	1	http://biodiversity.org.au/afd.name/429722
42890=	1	http://biodiversity.org.au/afd.name/429723
42890=	1	http://biodiversity.org.au/afd.name/429736
42890=	1	http://biodiversity.org.au/afd.name/429743
42890=	1	http://biodiversity.org.au/afd.name/429760
42890=	1	http://biodiversity.org.au/afd.name/429769
42890=	1	http://biodiversity.org.au/afd.name/429771
42890=	1	http://biodiversity.org.au/afd.name/429796
42890=	1	http://biodiversity.org.au/afd.name/429801
42890=	1	http://biodiversity.org.au/afd.name/429810
42890=	1	http://biodiversity.org.au/afd.name/429815
42890=	1	http://biodiversity.org.au/afd.name/429837
42890=	1	http://biodiversity.org.au/afd.name/429858
42890=	1	http://biodiversity.org.au/afd.name/429859
42890=	1	http://biodiversity.org.au/afd.name/429878
42890=	1	http://biodiversity.org.au/afd.name/429879
42890=	1	http://biodiversity.org.au/afd.name/429880
42890=	1	http://biodiversity.org.au/afd.name/429885
42890=	1	http://biodiversity.org.au/afd.name/429888
42890=	1	http://biodiversity.org.au/afd.name/429919
42890=	1	http://biodiversity.org.au/afd.name/429920
42890=	1	http://biodiversity.org.au/afd.name/429923
42890=	1	http://biodiversity.org.au/afd.name/429949
42890=	1	http://biodiversity.org.au/afd.name/429963
42890=	1	http://biodiversity.org.au/afd.name/429973
42890=	1	http://biodiversity.org.au/afd.name/429978
42890=	1	http://biodiversity.org.au/afd.name/429995
42890=	1	http://biodiversity.org.au/afd.name/430020
42890=	1	http://biodiversity.org.au/afd.name/430021
42890=	1	http://biodiversity.org.au/afd.name/430023
42890=	1	http://biodiversity.org.au/afd.name/430026
42890=	1	http://biodiversity.org.au/afd.name/430031
42890=	1	http://biodiversity.org.au/afd.name/430045
42890=	1	http://biodiversity.org.au/afd.name/430046
42890=	1	http://biodiversity.org.au/afd.name/430056
42890=	1	http://biodiversity.org.au/afd.name/430059
42890=	1	http://biodiversity.org.au/afd.name/430127
42890=	1	http://biodiversity.org.au/afd.name/430128
42890=	1	http://biodiversity.org.au/afd.name/430139
42890=	1	http://biodiversity.org.au/afd.name/430163
42890=	1	http://biodiversity.org.au/afd.name/430178
42890=	1	http://biodiversity.org.au/afd.name/430198
42890=	1	http://biodiversity.org.au/afd.name/430203
42890=	1	http://biodiversity.org.au/afd.name/430247
42890=	1	http://biodiversity.org.au/afd.name/430291
42890=	1	http://biodiversity.org.au/afd.name/430307
42890=	1	http://biodiversity.org.au/afd.name/430348
42890=	1	http://biodiversity.org.au/afd.name/430379
42890=	1	http://biodiversity.org.au/afd.name/430380
42890=	1	http://biodiversity.org.au/afd.name/430394
42890=	1	http://biodiversity.org.au/afd.name/430400
42890=	1	http://biodiversity.org.au/afd.name/430410
42890=	1	http://biodiversity.org.au/afd.name/430413
42890=	1	http://biodiversity.org.au/afd.name/430436
42890=	1	http://biodiversity.org.au/afd.name/430469
42890=	1	http://biodiversity.org.au/afd.name/430471
42890=	1	http://biodiversity.org.au/afd.name/430503
42890=	1	http://biodiversity.org.au/afd.name/430510
42890=	1	http://biodiversity.org.au/afd.name/430512
42890=	1	http://biodiversity.org.au/afd.name/430516
42890=	1	http://biodiversity.org.au/afd.name/430519
42890=	1	http://biodiversity.org.au/afd.name/430520
42890=	1	http://biodiversity.org.au/afd.name/430539
42890=	1	http://biodiversity.org.au/afd.name/430540
42890=	1	http://biodiversity.org.au/afd.name/430612
42890=	1	http://biodiversity.org.au/afd.name/430615
42890=	1	http://biodiversity.org.au/afd.name/430617
42890=	1	http://biodiversity.org.au/afd.name/430623
42890=	1	http://biodiversity.org.au/afd.name/430672
42890=	1	http://biodiversity.org.au/afd.name/430686
42890=	1	http://biodiversity.org.au/afd.name/430698
42890=	1	http://biodiversity.org.au/afd.name/430705
42890=	1	http://biodiversity.org.au/afd.name/430728
42890=	1	http://biodiversity.org.au/afd.name/430729
42890=	1	http://biodiversity.org.au/afd.name/430730
42890=	1	http://biodiversity.org.au/afd.name/430731
42890=	1	http://biodiversity.org.au/afd.name/430732
42890=	1	http://biodiversity.org.au/afd.name/430733
42890=	1	http://biodiversity.org.au/afd.name/430734
42890=	1	http://biodiversity.org.au/afd.name/430735
42890=	1	http://biodiversity.org.au/afd.name/430749
42890=	1	http://biodiversity.org.au/afd.name/430753
42890=	1	http://biodiversity.org.au/afd.name/430763
42890=	1	http://biodiversity.org.au/afd.name/430777
42890=	1	http://biodiversity.org.au/afd.name/430796
42890=	1	http://biodiversity.org.au/afd.name/430797
42890=	1	http://biodiversity.org.au/afd.name/430811
42890=	1	http://biodiversity.org.au/afd.name/430816
42890=	1	http://biodiversity.org.au/afd.name/430826
42890=	1	http://biodiversity.org.au/afd.name/430830
42890=	1	http://biodiversity.org.au/afd.name/430867
42890=	1	http://biodiversity.org.au/afd.name/430884
42890=	1	http://biodiversity.org.au/afd.name/430885
42890=	1	http://biodiversity.org.au/afd.name/430886
42890=	1	http://biodiversity.org.au/afd.name/430905
42890=	1	http://biodiversity.org.au/afd.name/430906
42890=	1	http://biodiversity.org.au/afd.name/430911
42890=	1	http://biodiversity.org.au/afd.name/430941
42890=	1	http://biodiversity.org.au/afd.name/430942
42890=	1	http://biodiversity.org.au/afd.name/430956
42890=	1	http://biodiversity.org.au/afd.name/430964
42890=	1	http://biodiversity.org.au/afd.name/430966
42890=	1	http://biodiversity.org.au/afd.name/431037
42890=	1	http://biodiversity.org.au/afd.name/431041
42890=	1	http://biodiversity.org.au/afd.name/431056
42890=	1	http://biodiversity.org.au/afd.name/431062
42890=	1	http://biodiversity.org.au/afd.name/431090
42890=	1	http://biodiversity.org.au/afd.name/431091
42890=	1	http://biodiversity.org.au/afd.name/431092
42890=	1	http://biodiversity.org.au/afd.name/431097
42890=	1	http://biodiversity.org.au/afd.name/431103
42890=	1	http://biodiversity.org.au/afd.name/431123
42890=	1	http://biodiversity.org.au/afd.name/431129
42890=	1	http://biodiversity.org.au/afd.name/431144
42890=	1	http://biodiversity.org.au/afd.name/431145
42890=	1	http://biodiversity.org.au/afd.name/431156
42890=	1	http://biodiversity.org.au/afd.name/431179
42890=	1	http://biodiversity.org.au/afd.name/431180
42890=	1	http://biodiversity.org.au/afd.name/431181
42890=	1	http://biodiversity.org.au/afd.name/431188
42890=	1	http://biodiversity.org.au/afd.name/431189
42890=	1	http://biodiversity.org.au/afd.name/431196
42890=	1	http://biodiversity.org.au/afd.name/431197
42890=	1	http://biodiversity.org.au/afd.name/431212
42890=	1	http://biodiversity.org.au/afd.name/431213
42890=	1	http://biodiversity.org.au/afd.name/431214
42890=	1	http://biodiversity.org.au/afd.name/431259
42890=	1	http://biodiversity.org.au/afd.name/431282
42890=	1	http://biodiversity.org.au/afd.name/431287
42890=	1	http://biodiversity.org.au/afd.name/431311
42890=	1	http://biodiversity.org.au/afd.name/431313
42890=	1	http://biodiversity.org.au/afd.name/431314
42890=	1	http://biodiversity.org.au/afd.name/431316
42890=	1	http://biodiversity.org.au/afd.name/431317
42890=	1	http://biodiversity.org.au/afd.name/431318
42890=	1	http://biodiversity.org.au/afd.name/431320
42890=	1	http://biodiversity.org.au/afd.name/431321
42890=	1	http://biodiversity.org.au/afd.name/431322
42890=	1	http://biodiversity.org.au/afd.name/431323
42890=	1	http://biodiversity.org.au/afd.name/431324
42890=	1	http://biodiversity.org.au/afd.name/431325
42890=	1	http://biodiversity.org.au/afd.name/431326
42890=	1	http://biodiversity.org.au/afd.name/431327
42890=	1	http://biodiversity.org.au/afd.name/431328
42890=	1	http://biodiversity.org.au/afd.name/431342
42890=	1	http://biodiversity.org.au/afd.name/431364
42890=	1	http://biodiversity.org.au/afd.name/431376
42890=	1	http://biodiversity.org.au/afd.name/431390
42890=	1	http://biodiversity.org.au/afd.name/431423
42890=	1	http://biodiversity.org.au/afd.name/431444
42890=	1	http://biodiversity.org.au/afd.name/431448
42890=	1	http://biodiversity.org.au/afd.name/431449
42890=	1	http://biodiversity.org.au/afd.name/431462
42890=	1	http://biodiversity.org.au/afd.name/431467
42890=	1	http://biodiversity.org.au/afd.name/431468
42890=	1	http://biodiversity.org.au/afd.name/431469
42890=	1	http://biodiversity.org.au/afd.name/431470
42890=	1	http://biodiversity.org.au/afd.name/431471
42890=	1	http://biodiversity.org.au/afd.name/431472
42890=	1	http://biodiversity.org.au/afd.name/431482
42890=	1	http://biodiversity.org.au/afd.name/431484
42890=	1	http://biodiversity.org.au/afd.name/431487
42890=	1	http://biodiversity.org.au/afd.name/431489
42890=	1	http://biodiversity.org.au/afd.name/431492
42890=	1	http://biodiversity.org.au/afd.name/431503
42890=	1	http://biodiversity.org.au/afd.name/431504
42890=	1	http://biodiversity.org.au/afd.name/431506
42890=	1	http://biodiversity.org.au/afd.name/431507
42890=	1	http://biodiversity.org.au/afd.name/431512
42890=	1	http://biodiversity.org.au/afd.name/431518
42890=	1	http://biodiversity.org.au/afd.name/431525
42890=	1	http://biodiversity.org.au/afd.name/431528
42890=	1	http://biodiversity.org.au/afd.name/431530
42890=	1	http://biodiversity.org.au/afd.name/431536
42890=	1	http://biodiversity.org.au/afd.name/431542
42890=	1	http://biodiversity.org.au/afd.name/431546
42890=	1	http://biodiversity.org.au/afd.name/431549
42890=	1	http://biodiversity.org.au/afd.name/431551
42890=	1	http://biodiversity.org.au/afd.name/431558
42890=	1	http://biodiversity.org.au/afd.name/431559
42890=	1	http://biodiversity.org.au/afd.name/431575
42890=	1	http://biodiversity.org.au/afd.name/431578
42890=	1	http://biodiversity.org.au/afd.name/431579
42890=	1	http://biodiversity.org.au/afd.name/431580
42890=	1	http://biodiversity.org.au/afd.name/431581
42890=	1	http://biodiversity.org.au/afd.name/431582
42890=	1	http://biodiversity.org.au/afd.name/431583
42890=	1	http://biodiversity.org.au/afd.name/431584
42890=	1	http://biodiversity.org.au/afd.name/431585
42890=	1	http://biodiversity.org.au/afd.name/431586
42890=	1	http://biodiversity.org.au/afd.name/431587
42890=	1	http://biodiversity.org.au/afd.name/431588
42890=	1	http://biodiversity.org.au/afd.name/431606
42890=	1	http://biodiversity.org.au/afd.name/431607
42890=	1	http://biodiversity.org.au/afd.name/431609
42890=	1	http://biodiversity.org.au/afd.name/431611
42890=	1	http://biodiversity.org.au/afd.name/431612
42890=	1	http://biodiversity.org.au/afd.name/431618
42890=	1	http://biodiversity.org.au/afd.name/431632
42890=	1	http://biodiversity.org.au/afd.name/431675
42890=	1	http://biodiversity.org.au/afd.name/431679
42890=	1	http://biodiversity.org.au/afd.name/431685
42890=	1	http://biodiversity.org.au/afd.name/431687
42890=	1	http://biodiversity.org.au/afd.name/431688
42890=	1	http://biodiversity.org.au/afd.name/431689
42890=	1	http://biodiversity.org.au/afd.name/431690
42890=	1	http://biodiversity.org.au/afd.name/431697
42890=	1	http://biodiversity.org.au/afd.name/431700
42890=	1	http://biodiversity.org.au/afd.name/431704
42890=	1	http://biodiversity.org.au/afd.name/431705
42890=	1	http://biodiversity.org.au/afd.name/431706
42890=	1	http://biodiversity.org.au/afd.name/431715
42890=	1	http://biodiversity.org.au/afd.name/431721
42890=	1	http://biodiversity.org.au/afd.name/431723
42890=	1	http://biodiversity.org.au/afd.name/431777
42890=	1	http://biodiversity.org.au/afd.name/431787
42890=	1	http://biodiversity.org.au/afd.name/431817
42890=	1	http://biodiversity.org.au/afd.name/431820
42890=	1	http://biodiversity.org.au/afd.name/431822
42890=	1	http://biodiversity.org.au/afd.name/431852
42890=	1	http://biodiversity.org.au/afd.name/431897
42890=	1	http://biodiversity.org.au/afd.name/431898
42890=	1	http://biodiversity.org.au/afd.name/431921
42890=	1	http://biodiversity.org.au/afd.name/431924
42890=	1	http://biodiversity.org.au/afd.name/431925
42890=	1	http://biodiversity.org.au/afd.name/431936
42890=	1	http://biodiversity.org.au/afd.name/431951
42890=	1	http://biodiversity.org.au/afd.name/431957
42890=	1	http://biodiversity.org.au/afd.name/431968
42890=	1	http://biodiversity.org.au/afd.name/431972
42890=	1	http://biodiversity.org.au/afd.name/431976
42890=	1	http://biodiversity.org.au/afd.name/431991
42890=	1	http://biodiversity.org.au/afd.name/432000
42890=	1	http://biodiversity.org.au/afd.name/432001
42890=	1	http://biodiversity.org.au/afd.name/432024
