rank	count	cc_attributionURL
123=	1	http://biodiversity.org.au/afd.taxon/b779df39-2393-4c3a-bc28-c0aef2d4f589
123=	1	http://biodiversity.org.au/afd.taxon/b781b1a6-36a5-4d38-9a71-b0a2c333de0b
123=	1	http://biodiversity.org.au/afd.taxon/b7c739a7-097b-4ff3-898c-3e0545613021
123=	1	http://biodiversity.org.au/afd.taxon/b8d99032-f61b-4372-a83f-99dbe334b1f7
123=	1	http://biodiversity.org.au/afd.taxon/b8df56c0-f513-4ebf-83eb-dff461c8a94d
123=	1	http://biodiversity.org.au/afd.taxon/b8e2d50d-76db-4a3e-95cf-4e7a7f4c36db
123=	1	http://biodiversity.org.au/afd.taxon/b8f48399-46b4-4b43-b3c9-dfe5bffba16d
123=	1	http://biodiversity.org.au/afd.taxon/b90cece4-ac15-475a-9e65-da726f183d98
123=	1	http://biodiversity.org.au/afd.taxon/b9302142-8f26-4e7f-8349-1f04a0bbb7f8
123=	1	http://biodiversity.org.au/afd.taxon/b9499784-880d-4fb5-af7f-65ee69f8ccba
123=	1	http://biodiversity.org.au/afd.taxon/b970910b-3bdf-4f13-be07-053b13de454f
123=	1	http://biodiversity.org.au/afd.taxon/b9996a8c-6f2a-4f1f-9525-b38a5c40f224
123=	1	http://biodiversity.org.au/afd.taxon/b9ac03de-8233-4de0-9afe-d70064e34f1f
123=	1	http://biodiversity.org.au/afd.taxon/b9b68d59-05dd-45dc-a072-f78a0f6c3940
123=	1	http://biodiversity.org.au/afd.taxon/b9e39811-f3bc-4df4-a896-041adcb0daac
123=	1	http://biodiversity.org.au/afd.taxon/b9ffa7af-20b9-49ab-a357-9200c98b614f
123=	1	http://biodiversity.org.au/afd.taxon/ba0a36b5-5d4e-42bf-a06d-575768be1be8
123=	1	http://biodiversity.org.au/afd.taxon/ba12de09-ed63-42d3-8a87-dd7921875912
123=	1	http://biodiversity.org.au/afd.taxon/ba5cffde-23fd-46c3-9554-3c12479771c1
123=	1	http://biodiversity.org.au/afd.taxon/ba5d7468-54fc-4baa-bf49-3b073cd0e382
123=	1	http://biodiversity.org.au/afd.taxon/baa75ba1-340e-4a21-9384-01985e0c213c
123=	1	http://biodiversity.org.au/afd.taxon/bac22b5b-feda-4995-b98e-62faeb679046
123=	1	http://biodiversity.org.au/afd.taxon/bae08785-667a-49c6-9aa3-4e03a45cc83f
123=	1	http://biodiversity.org.au/afd.taxon/bb7b4238-8136-471f-b380-2f39d0ce55af
123=	1	http://biodiversity.org.au/afd.taxon/bb839290-3529-4bf6-99b6-4eacfe244eda
123=	1	http://biodiversity.org.au/afd.taxon/bbbca8b2-2585-48de-8ac4-6d605d0d6b20
123=	1	http://biodiversity.org.au/afd.taxon/bbce7c77-e3d4-4fe2-96bd-f78e735c2fb6
123=	1	http://biodiversity.org.au/afd.taxon/bbe55963-67f6-42f3-8635-f93f27855984
123=	1	http://biodiversity.org.au/afd.taxon/bc2a2d45-ec16-4e4e-af34-cf478f83233d
123=	1	http://biodiversity.org.au/afd.taxon/bc413aa8-3fe7-433f-9518-290d60a44b1d
123=	1	http://biodiversity.org.au/afd.taxon/bc4f1360-981c-4ce7-86a4-2411ac7169d9
123=	1	http://biodiversity.org.au/afd.taxon/bc667ff3-4366-4735-b003-c0dbf2ab72ae
123=	1	http://biodiversity.org.au/afd.taxon/bc99131d-df5a-48b5-8133-65159f84af25
123=	1	http://biodiversity.org.au/afd.taxon/bce8f2d7-1c1f-4a0d-8218-53420b2df55c
123=	1	http://biodiversity.org.au/afd.taxon/bcef645e-f5de-4a43-bbc6-d0f5c713186c
123=	1	http://biodiversity.org.au/afd.taxon/bcf33c79-27f4-44d4-8e86-bfff01e5a963
123=	1	http://biodiversity.org.au/afd.taxon/bcffe1ae-753e-48da-9f7e-ffb3adb8ceac
123=	1	http://biodiversity.org.au/afd.taxon/bd062c46-6893-4779-b62c-aad6141403f6
123=	1	http://biodiversity.org.au/afd.taxon/bd0c4664-2408-4035-aaf3-2b5c13a94d83
123=	1	http://biodiversity.org.au/afd.taxon/bd1115a9-6dfd-4517-9f1e-839e344fe55e
123=	1	http://biodiversity.org.au/afd.taxon/bd2315d7-a7ab-4395-ba7e-4a12d7c16afa
123=	1	http://biodiversity.org.au/afd.taxon/bd2bf265-c593-4121-86e5-563e01bb839a
123=	1	http://biodiversity.org.au/afd.taxon/bd7fd9c6-d92e-4988-9d54-8526e4d29136
123=	1	http://biodiversity.org.au/afd.taxon/bd85b3ea-dc06-4760-a2f4-688161f933fa
123=	1	http://biodiversity.org.au/afd.taxon/bd8af596-1587-4dea-8eab-a3095534936d
123=	1	http://biodiversity.org.au/afd.taxon/be030b2c-de85-468b-b5a8-b0fdf0497b05
123=	1	http://biodiversity.org.au/afd.taxon/be17311d-02cb-4c35-8955-c1ba7a3c8f82
123=	1	http://biodiversity.org.au/afd.taxon/be27b353-f7c2-44f9-9ed5-dafc3d35c0de
123=	1	http://biodiversity.org.au/afd.taxon/be4cb0de-8083-46c7-9345-a5d7a9d392c6
123=	1	http://biodiversity.org.au/afd.taxon/be554d32-5967-4a13-87c9-1b41dfb0901e
123=	1	http://biodiversity.org.au/afd.taxon/be5c2a2f-5496-4503-8751-e9cd36da494e
123=	1	http://biodiversity.org.au/afd.taxon/be65c0a9-0a30-43cf-920b-6765edef5a4c
123=	1	http://biodiversity.org.au/afd.taxon/be85108d-04a5-4022-a9c9-7490f0c954ad
123=	1	http://biodiversity.org.au/afd.taxon/bf0e51ec-0504-4765-a4de-ad7aefc413af
123=	1	http://biodiversity.org.au/afd.taxon/bf35d7d0-c8f3-4b50-90fa-886958bd480a
123=	1	http://biodiversity.org.au/afd.taxon/bf6a0e11-d9bb-4d54-b66a-a2a2c3098137
123=	1	http://biodiversity.org.au/afd.taxon/bf710d82-1d9f-4eee-8ade-1fb0458ed399
123=	1	http://biodiversity.org.au/afd.taxon/bf899c96-f86d-4916-a913-90f4e10527f6
123=	1	http://biodiversity.org.au/afd.taxon/bfaf41eb-1a8f-416a-bd76-099ddef91a9a
123=	1	http://biodiversity.org.au/afd.taxon/bfb2dc65-efac-4d8f-a8fd-2155818493fa
123=	1	http://biodiversity.org.au/afd.taxon/bfdb4f84-cbfb-4032-990d-c9aeb7ee614d
123=	1	http://biodiversity.org.au/afd.taxon/bff77183-19ec-4cb0-8c3d-f5424ae659f4
123=	1	http://biodiversity.org.au/afd.taxon/c0013f03-bf74-47c5-bfbb-bc68d7fb1dac
123=	1	http://biodiversity.org.au/afd.taxon/c016dc0d-56c0-4b71-996c-7868bc7e25cc
123=	1	http://biodiversity.org.au/afd.taxon/c06e9258-2ed9-4788-806e-69f8f3b68c86
123=	1	http://biodiversity.org.au/afd.taxon/c085118c-1a80-4845-8a63-21091335afa4
123=	1	http://biodiversity.org.au/afd.taxon/c0c60906-c34a-4064-9c5b-c1e214c39bc7
123=	1	http://biodiversity.org.au/afd.taxon/c0d77794-e2cb-45c7-a225-56ebd2222c41
123=	1	http://biodiversity.org.au/afd.taxon/c118cb62-3075-4e94-b926-295127ecef2a
123=	1	http://biodiversity.org.au/afd.taxon/c11bd3dc-da93-4925-82dc-ce1a45b98886
123=	1	http://biodiversity.org.au/afd.taxon/c11e581d-8d88-4ed0-a63c-e4691365f7f9
123=	1	http://biodiversity.org.au/afd.taxon/c12dd39f-de67-4e75-88f9-45d8311a3032
123=	1	http://biodiversity.org.au/afd.taxon/c186cb5d-9d38-4a67-9449-906c693d87c8
123=	1	http://biodiversity.org.au/afd.taxon/c1e8a48c-5650-4621-83f4-883b164726e1
123=	1	http://biodiversity.org.au/afd.taxon/c1e9bb42-2c1e-420e-8878-0027eaaf2d3c
123=	1	http://biodiversity.org.au/afd.taxon/c20a29a1-c097-4dfa-8a2a-83927d1a2e7f
123=	1	http://biodiversity.org.au/afd.taxon/c2843c5e-fc53-4f19-ba8a-70883318face
123=	1	http://biodiversity.org.au/afd.taxon/c2aafa67-b6ed-464f-bd70-945c382a65b3
123=	1	http://biodiversity.org.au/afd.taxon/c2b67a12-64d1-4469-91c1-67a2f4893660
123=	1	http://biodiversity.org.au/afd.taxon/c2e5bd6b-6e33-493f-a774-02cf5f9de104
123=	1	http://biodiversity.org.au/afd.taxon/c311b981-17f9-4c3a-8354-b32a2bd8d2b3
123=	1	http://biodiversity.org.au/afd.taxon/c31b3b17-02ef-4a06-99e5-3f0bbe497035
123=	1	http://biodiversity.org.au/afd.taxon/c3795f5b-294f-434d-bdd3-8010af9aa1b0
123=	1	http://biodiversity.org.au/afd.taxon/c3920259-cff6-45a4-b104-a2739607c2fe
123=	1	http://biodiversity.org.au/afd.taxon/c3a2be72-7c0c-49f0-a18f-0b1b99b61d80
123=	1	http://biodiversity.org.au/afd.taxon/c3a5b4b4-86d5-423d-9435-4ffd651340e4
123=	1	http://biodiversity.org.au/afd.taxon/c3e1cfa7-7dbb-42d3-890b-500475a152ed
123=	1	http://biodiversity.org.au/afd.taxon/c3f8f2db-890c-4fc8-a822-7b4596d6ceb5
123=	1	http://biodiversity.org.au/afd.taxon/c3fdb707-0620-4ee9-a534-36d3efce1501
123=	1	http://biodiversity.org.au/afd.taxon/c4199e38-9a58-4177-b2ca-491548289375
123=	1	http://biodiversity.org.au/afd.taxon/c43f3290-0acc-40e3-975f-26e90fced11c
123=	1	http://biodiversity.org.au/afd.taxon/c458893d-0de3-4d5e-9b20-df1375604a59
123=	1	http://biodiversity.org.au/afd.taxon/c513cabe-ca86-4641-9824-0d991f606aa6
123=	1	http://biodiversity.org.au/afd.taxon/c53ba475-4547-41bb-86ca-fbfcfbf99ef5
123=	1	http://biodiversity.org.au/afd.taxon/c5418d8d-0cc3-4299-9c3e-426256b8e674
123=	1	http://biodiversity.org.au/afd.taxon/c54bb38c-92b5-4f1e-8631-3822456cc5d3
123=	1	http://biodiversity.org.au/afd.taxon/c559eacd-d88c-45da-b4aa-ccc682dc199a
123=	1	http://biodiversity.org.au/afd.taxon/c58f6c07-37a8-45bd-8cb7-dce7b0766b5f
123=	1	http://biodiversity.org.au/afd.taxon/c595cb86-5667-430b-ab9f-716fa99fc83d
123=	1	http://biodiversity.org.au/afd.taxon/c5adc934-bca3-4ac6-93d1-0cdcf3b6d5e7
123=	1	http://biodiversity.org.au/afd.taxon/c5c5ac99-be4a-4b92-9122-bea9127d12a6
123=	1	http://biodiversity.org.au/afd.taxon/c5c657b5-7573-4b90-b83c-3efbf267cc03
123=	1	http://biodiversity.org.au/afd.taxon/c5ca4d86-9354-4b78-8463-684724d0c1ca
123=	1	http://biodiversity.org.au/afd.taxon/c5e34787-5ff3-4d6c-b326-17959e9ced6a
123=	1	http://biodiversity.org.au/afd.taxon/c5f4affd-052d-46df-95d0-e897e8c078bf
123=	1	http://biodiversity.org.au/afd.taxon/c5fc4903-c2a7-49df-8882-a39aae34433d
123=	1	http://biodiversity.org.au/afd.taxon/c5feff12-b006-4291-80bd-0c7d871943ba
123=	1	http://biodiversity.org.au/afd.taxon/c62e237c-6f43-43f8-a34f-9fe59a083b35
123=	1	http://biodiversity.org.au/afd.taxon/c681c80f-e274-4c05-80b1-4142a5457080
123=	1	http://biodiversity.org.au/afd.taxon/c68621d7-6e78-4ef8-8d80-44cf346f1690
123=	1	http://biodiversity.org.au/afd.taxon/c6a83f5a-fef6-45ad-a93e-6211c0d08b94
123=	1	http://biodiversity.org.au/afd.taxon/c6fbf35d-d9d1-4c70-a5af-b7a592ed35fc
123=	1	http://biodiversity.org.au/afd.taxon/c70a3989-f1a3-4b1f-8555-287352a03e63
123=	1	http://biodiversity.org.au/afd.taxon/c734afbb-b323-4e64-b5d0-607c1bd5feef
123=	1	http://biodiversity.org.au/afd.taxon/c76d96e0-e2d3-4ba3-9632-4f40e5238c74
123=	1	http://biodiversity.org.au/afd.taxon/c7864edc-17fc-49f9-8bf8-3a5d453738aa
123=	1	http://biodiversity.org.au/afd.taxon/c7ae523d-dbf3-4fcd-af13-f870caefbee0
123=	1	http://biodiversity.org.au/afd.taxon/c7ae7925-4a9a-44c5-a9c5-178b2ccaea12
123=	1	http://biodiversity.org.au/afd.taxon/c7b320fd-9a55-4e4f-9de3-2cf0032a0a84
123=	1	http://biodiversity.org.au/afd.taxon/c7b89a69-d85b-4949-bb72-8f8c1022796d
123=	1	http://biodiversity.org.au/afd.taxon/c7c252f5-87ad-48ce-bf4a-f882be8076f9
123=	1	http://biodiversity.org.au/afd.taxon/c7cbc47c-8789-4147-a131-21659fc129b3
123=	1	http://biodiversity.org.au/afd.taxon/c7ec0000-ba46-429b-839e-72505dff9ef4
123=	1	http://biodiversity.org.au/afd.taxon/c7f936a2-a8c8-4e67-a49f-8dd93b7e1abd
123=	1	http://biodiversity.org.au/afd.taxon/c801bbac-a48d-4f58-bb66-0f803cec09fa
123=	1	http://biodiversity.org.au/afd.taxon/c8206acd-9bec-425e-b051-0d03d05dc64b
123=	1	http://biodiversity.org.au/afd.taxon/c8209c13-5069-4342-9caf-74af4e1e5930
123=	1	http://biodiversity.org.au/afd.taxon/c8231931-91eb-432d-90f1-3a0995b80db0
123=	1	http://biodiversity.org.au/afd.taxon/c843796e-39bc-4ad4-b829-54dd5003e4e2
123=	1	http://biodiversity.org.au/afd.taxon/c8746ad5-e51e-4548-a7cc-f35d01f2c901
123=	1	http://biodiversity.org.au/afd.taxon/c87c32c9-652e-4eb8-b62b-b8b37f3bd59a
123=	1	http://biodiversity.org.au/afd.taxon/c88597a8-e8ed-4736-9e2d-2c51acf173f2
123=	1	http://biodiversity.org.au/afd.taxon/c8975fdf-687f-4f87-b584-83c6ed50347e
123=	1	http://biodiversity.org.au/afd.taxon/c89a4d50-529c-4227-aa4e-be98e55c45d3
123=	1	http://biodiversity.org.au/afd.taxon/c8aaa432-7be5-4bae-a320-06aacceb3daf
123=	1	http://biodiversity.org.au/afd.taxon/c8b93e80-d18c-4af0-a704-e86c2420cd36
123=	1	http://biodiversity.org.au/afd.taxon/c8c188c6-0489-42be-9061-e3d20593cf51
123=	1	http://biodiversity.org.au/afd.taxon/c8ed5804-9bf0-43b9-9279-0eadfa5ac43d
123=	1	http://biodiversity.org.au/afd.taxon/c904b6fc-2257-401a-b84e-280ffe97066b
123=	1	http://biodiversity.org.au/afd.taxon/c94c9ecf-dfd6-4fdb-8293-6b37bd57c005
123=	1	http://biodiversity.org.au/afd.taxon/c94cd6bb-cc5a-44dd-a77a-5c3ea85c4035
123=	1	http://biodiversity.org.au/afd.taxon/c94ea0ab-e580-468b-b4fc-d3062f3ccdff
123=	1	http://biodiversity.org.au/afd.taxon/c9531c33-147a-4c74-9b80-dfd74bc135af
123=	1	http://biodiversity.org.au/afd.taxon/c989f3d2-e3ed-4430-a39b-b6256cca705d
123=	1	http://biodiversity.org.au/afd.taxon/c998c613-b416-4212-938a-8e5cf44024f7
123=	1	http://biodiversity.org.au/afd.taxon/c99f5fcb-8483-4952-9740-1c7112c4e7e9
123=	1	http://biodiversity.org.au/afd.taxon/c9bca48a-22b2-49b1-8af1-3edb6f1d3a95
123=	1	http://biodiversity.org.au/afd.taxon/c9bda3a7-95cf-4ef0-825d-4f749299d3dd
123=	1	http://biodiversity.org.au/afd.taxon/c9c608a5-de51-428c-b4b7-3b75a0d26bf7
123=	1	http://biodiversity.org.au/afd.taxon/c9f7fd7c-3ac8-47a3-a326-c43322601f12
123=	1	http://biodiversity.org.au/afd.taxon/c9f905e4-2aec-45e9-a982-d90fdef1835a
123=	1	http://biodiversity.org.au/afd.taxon/ca161aa7-c680-4616-bdcf-00040623793c
123=	1	http://biodiversity.org.au/afd.taxon/ca336498-908b-473b-a7e2-addde480e218
123=	1	http://biodiversity.org.au/afd.taxon/ca5151e2-bd71-453f-87c8-278734d249bd
123=	1	http://biodiversity.org.au/afd.taxon/caae2b5b-c53c-486f-a331-3d7fa96664a2
123=	1	http://biodiversity.org.au/afd.taxon/cb3a5c89-9ad8-4dd5-8bd2-3f7219883e0a
123=	1	http://biodiversity.org.au/afd.taxon/cb602189-a38a-4430-a68a-ef514c82bd1e
123=	1	http://biodiversity.org.au/afd.taxon/cb628ac3-2169-4dd3-a40b-4bb6b2567e3b
123=	1	http://biodiversity.org.au/afd.taxon/cb6985be-973d-4a6d-af46-fdf3f74e9663
123=	1	http://biodiversity.org.au/afd.taxon/cb76d019-5c47-4e31-a1d5-292c0f12b6f2
123=	1	http://biodiversity.org.au/afd.taxon/cb871246-9881-40ee-8ca3-c10c4ff2a6b6
123=	1	http://biodiversity.org.au/afd.taxon/cba513c7-2a92-40a0-b8ed-cb93da11640d
123=	1	http://biodiversity.org.au/afd.taxon/cbc98afa-dc2e-411b-81ff-dd4ee82e1d44
123=	1	http://biodiversity.org.au/afd.taxon/cc0a16b4-f392-464d-8188-45cac36503ef
123=	1	http://biodiversity.org.au/afd.taxon/cc0bd444-983e-4f4a-b0c9-581c916a0051
123=	1	http://biodiversity.org.au/afd.taxon/cc11f99e-126f-4e77-b744-9c2674beba2b
123=	1	http://biodiversity.org.au/afd.taxon/cc487f4f-7940-4038-83f5-452d03d3752b
123=	1	http://biodiversity.org.au/afd.taxon/cc8b1fef-1233-4ea1-b93d-a80e52861c42
123=	1	http://biodiversity.org.au/afd.taxon/cc9b1831-6496-4526-9c30-b2e739687d6c
123=	1	http://biodiversity.org.au/afd.taxon/cca6566e-edbb-4aee-bf67-bbd27aeab7c5
123=	1	http://biodiversity.org.au/afd.taxon/ccbaa102-cb5a-4d34-b322-347e57ef1a92
123=	1	http://biodiversity.org.au/afd.taxon/ccbf3b3f-8664-4138-9149-b2ce34592bb7
123=	1	http://biodiversity.org.au/afd.taxon/ccc2a231-929d-43b6-a8bc-e56b35b23d6b
123=	1	http://biodiversity.org.au/afd.taxon/cd073625-8230-41b9-ab7e-e77c6e3d4b1c
123=	1	http://biodiversity.org.au/afd.taxon/cd80ec71-9c93-40a2-8264-890322e54ea0
123=	1	http://biodiversity.org.au/afd.taxon/cd931065-d40b-44f4-a077-3dbf48ed6281
123=	1	http://biodiversity.org.au/afd.taxon/cdb2876d-6f25-464d-bdda-5b92c790b504
123=	1	http://biodiversity.org.au/afd.taxon/cdbaea3d-4eac-4bba-9f50-160b3892dc87
123=	1	http://biodiversity.org.au/afd.taxon/cdc00dc6-dc8f-476b-acfe-89cafd417e3b
123=	1	http://biodiversity.org.au/afd.taxon/cdd15b7b-678a-4e8d-97ed-d99144de3368
123=	1	http://biodiversity.org.au/afd.taxon/cdd993aa-6331-482a-b828-cd3a0e77dc10
123=	1	http://biodiversity.org.au/afd.taxon/cde8e32c-05f7-4d3f-afad-5e8aa53fcb84
123=	1	http://biodiversity.org.au/afd.taxon/ce031ce0-4cfd-431f-a48c-de3b7c2f6cdd
123=	1	http://biodiversity.org.au/afd.taxon/ce0ac355-3e2c-4a11-bd06-af69e0c3d7e9
123=	1	http://biodiversity.org.au/afd.taxon/ce24c3ff-814a-4667-832b-a87f94858dea
123=	1	http://biodiversity.org.au/afd.taxon/ce27866e-1f14-45b5-b767-83ffeeb72180
123=	1	http://biodiversity.org.au/afd.taxon/ce321aad-2621-414e-8f4b-015248354423
123=	1	http://biodiversity.org.au/afd.taxon/ce331eff-b881-40a8-8b5a-eae1e2e8af64
123=	1	http://biodiversity.org.au/afd.taxon/ce3a30fe-c545-45d2-84e0-5e53c81442d9
123=	1	http://biodiversity.org.au/afd.taxon/ce505370-c912-4d97-b53d-2c42eb965e93
123=	1	http://biodiversity.org.au/afd.taxon/ce5c9a67-3d68-489f-94f0-a3844c33401f
123=	1	http://biodiversity.org.au/afd.taxon/ce5ea642-4b12-431a-a2ae-d2706f38a56e
123=	1	http://biodiversity.org.au/afd.taxon/ce75ebd1-97bb-4db6-9a8a-80620e30a562
123=	1	http://biodiversity.org.au/afd.taxon/ce8c317c-68b0-4f3f-ae9c-60b15632e261
123=	1	http://biodiversity.org.au/afd.taxon/ceae50ba-0ab2-4872-979c-58539a77ed23
123=	1	http://biodiversity.org.au/afd.taxon/cebe087e-caae-42c8-b740-ad34dad536fa
123=	1	http://biodiversity.org.au/afd.taxon/cebe8246-0654-4fd1-9751-e5b869e5cd86
123=	1	http://biodiversity.org.au/afd.taxon/cedec43e-78a0-4530-8201-5a10154716d5
123=	1	http://biodiversity.org.au/afd.taxon/cfc79c6b-f865-43f2-9c03-4020a7eac217
123=	1	http://biodiversity.org.au/afd.taxon/cfe9b45f-5add-43f6-8f75-ec4d665e8e6a
123=	1	http://biodiversity.org.au/afd.taxon/d00db5f5-d32b-4f10-918e-22afcfa691e7
123=	1	http://biodiversity.org.au/afd.taxon/d01715ba-37bc-46a8-b9ba-18c420cfc70a
123=	1	http://biodiversity.org.au/afd.taxon/d02ce105-45a9-4e75-bd37-23cf2bd065b6
123=	1	http://biodiversity.org.au/afd.taxon/d02ede08-ecfb-4fed-b4e4-8a62cd21871f
123=	1	http://biodiversity.org.au/afd.taxon/d03be151-aa25-4127-86e5-26cecac83106
123=	1	http://biodiversity.org.au/afd.taxon/d052a7e8-5532-4d45-a24e-f2ae245dfd74
123=	1	http://biodiversity.org.au/afd.taxon/d05d68e0-d058-4c98-8920-bb2ff632284c
123=	1	http://biodiversity.org.au/afd.taxon/d064bc48-dc6c-4cd3-8389-1adf30c54efe
123=	1	http://biodiversity.org.au/afd.taxon/d093237d-ef44-42e5-8d26-a36229eb249b
123=	1	http://biodiversity.org.au/afd.taxon/d0c8ae9b-fd77-4a0a-a3b4-1bde6851df22
123=	1	http://biodiversity.org.au/afd.taxon/d0d18b31-f5e3-409a-a639-368385de58ad
123=	1	http://biodiversity.org.au/afd.taxon/d1111323-9bc0-4c82-8ce3-8c85008bdcd6
123=	1	http://biodiversity.org.au/afd.taxon/d1198caf-edca-45ce-9edb-f3584f419533
123=	1	http://biodiversity.org.au/afd.taxon/d14c918d-1226-427d-9596-9272677933c5
123=	1	http://biodiversity.org.au/afd.taxon/d15c63d4-9689-4961-9d3f-fa5892d89985
123=	1	http://biodiversity.org.au/afd.taxon/d168ee3c-9f9a-4601-aa81-9eafa08fe237
123=	1	http://biodiversity.org.au/afd.taxon/d1714429-2dc5-42b3-90c5-e886d135cabd
123=	1	http://biodiversity.org.au/afd.taxon/d1a91fe2-93ff-4e6e-ac3c-8e8ecf9affec
123=	1	http://biodiversity.org.au/afd.taxon/d1dbb4cd-132f-4ab0-b7de-c5308c827352
123=	1	http://biodiversity.org.au/afd.taxon/d1e8e871-c5c5-44e0-8f22-e9f24b197902
123=	1	http://biodiversity.org.au/afd.taxon/d1ed8fee-adf2-49a1-b91e-45fa0b7c6fc1
123=	1	http://biodiversity.org.au/afd.taxon/d22616a4-db7a-4557-8a59-07d9aec1e200
123=	1	http://biodiversity.org.au/afd.taxon/d248d047-1b68-4def-8aa7-99420de893cf
123=	1	http://biodiversity.org.au/afd.taxon/d25043ff-cdb3-4583-b6a3-7f007ff6c7be
123=	1	http://biodiversity.org.au/afd.taxon/d2692a64-eb73-484f-a194-678f3c16cca8
123=	1	http://biodiversity.org.au/afd.taxon/d28b5b6e-299a-47fd-b0bb-aa873773002b
123=	1	http://biodiversity.org.au/afd.taxon/d290b261-804b-4f5c-b293-04f27c57060f
123=	1	http://biodiversity.org.au/afd.taxon/d2a7e6a0-cda2-4bca-98b3-906fbf1ec3f2
123=	1	http://biodiversity.org.au/afd.taxon/d2cdaaf2-528f-4e08-8b5d-7bc38dfa844f
123=	1	http://biodiversity.org.au/afd.taxon/d2e59d8d-a8ce-4655-8b9e-3cbbeb42bac2
123=	1	http://biodiversity.org.au/afd.taxon/d2eba109-0e42-4e03-b489-c8147f3c8429
123=	1	http://biodiversity.org.au/afd.taxon/d2f7a2cb-47f8-41e2-b0d7-773ea745b89c
123=	1	http://biodiversity.org.au/afd.taxon/d30d40db-cf08-49d5-b400-db7a85bd6bae
123=	1	http://biodiversity.org.au/afd.taxon/d33a05d8-69f1-4b8c-9251-15db2a107cba
123=	1	http://biodiversity.org.au/afd.taxon/d35131a7-9e0c-482f-b4aa-958be265b895
123=	1	http://biodiversity.org.au/afd.taxon/d35dd583-fe8a-42a0-af46-0da21d9395d7
123=	1	http://biodiversity.org.au/afd.taxon/d36bba29-9575-457d-bc75-cc10ca221d48
123=	1	http://biodiversity.org.au/afd.taxon/d388487f-8195-49b1-9a66-1b85d442a897
123=	1	http://biodiversity.org.au/afd.taxon/d394a4f2-89fd-4aed-98b2-3e11600b7405
123=	1	http://biodiversity.org.au/afd.taxon/d39b119b-300a-4695-a6fa-1bc0190798f8
123=	1	http://biodiversity.org.au/afd.taxon/d3b71678-2c38-4888-a3e2-8c282fcb2be2
123=	1	http://biodiversity.org.au/afd.taxon/d3cc6fc4-34c1-49a0-b4b6-5ccda6d227bf
123=	1	http://biodiversity.org.au/afd.taxon/d42a0fd2-f894-4127-8054-2e866747d5a7
123=	1	http://biodiversity.org.au/afd.taxon/d4319798-91e8-4cb5-952b-16a47b40a77d
123=	1	http://biodiversity.org.au/afd.taxon/d45415b8-97c4-4ecd-8a6e-161215858fdd
123=	1	http://biodiversity.org.au/afd.taxon/d49fa0c5-606d-49fa-853b-a7d9925c1c05
123=	1	http://biodiversity.org.au/afd.taxon/d49fb8b9-9541-47ce-ace1-c47e0b535b01
123=	1	http://biodiversity.org.au/afd.taxon/d4a6c3d5-2e72-4694-85e5-af0a24eb11b3
123=	1	http://biodiversity.org.au/afd.taxon/d4e08559-dca3-4c9b-8d78-381246cd90b9
123=	1	http://biodiversity.org.au/afd.taxon/d4faf5c9-401f-4451-99d8-d5123a2c82af
123=	1	http://biodiversity.org.au/afd.taxon/d508f2be-8ae8-43a0-855f-ebcff6dc8837
123=	1	http://biodiversity.org.au/afd.taxon/d53b384e-700a-4ed0-a45c-1e0a4e1f907f
123=	1	http://biodiversity.org.au/afd.taxon/d5407925-01c1-4ac3-b86d-1b3c78768ba5
123=	1	http://biodiversity.org.au/afd.taxon/d5497edf-9ccb-49ca-af08-e76fe606ff7f
123=	1	http://biodiversity.org.au/afd.taxon/d5532c07-4796-466d-8173-beda5d3702e1
123=	1	http://biodiversity.org.au/afd.taxon/d5605397-8480-4b8b-8ecd-c9cad883b602
123=	1	http://biodiversity.org.au/afd.taxon/d574e508-9a6f-468d-ab2b-03d1c1074d67
123=	1	http://biodiversity.org.au/afd.taxon/d57f09df-a5e8-4bae-96cc-a371a0584411
123=	1	http://biodiversity.org.au/afd.taxon/d59bbb5d-4c5c-4c1c-b8f7-973f01b86503
123=	1	http://biodiversity.org.au/afd.taxon/d5c0d5c0-ec86-4e6d-891f-92d06a12fa45
123=	1	http://biodiversity.org.au/afd.taxon/d5d6cb5c-727f-48b8-a3f0-b1fb633d8fa1
123=	1	http://biodiversity.org.au/afd.taxon/d5fec919-94cd-4342-b57f-95f6829ee1a4
123=	1	http://biodiversity.org.au/afd.taxon/d6051ddd-8f41-47a4-8d06-16d3c907c750
123=	1	http://biodiversity.org.au/afd.taxon/d6067aee-9e7e-4962-9f76-e87bc9254348
123=	1	http://biodiversity.org.au/afd.taxon/d60dcdd1-579d-4294-9118-6dc63203f9c4
123=	1	http://biodiversity.org.au/afd.taxon/d66bb639-0f8a-4a49-a13f-02d6f4ef3ff5
123=	1	http://biodiversity.org.au/afd.taxon/d67ab672-d823-4f70-a438-2a170ca19ce2
123=	1	http://biodiversity.org.au/afd.taxon/d6a25187-15fe-4e50-8cab-7865a82b336d
123=	1	http://biodiversity.org.au/afd.taxon/d6b27a45-b19b-4aa9-8066-7a00eea11a11
123=	1	http://biodiversity.org.au/afd.taxon/d6cffe7b-9697-4358-a738-90c7bbf85f2c
123=	1	http://biodiversity.org.au/afd.taxon/d74fdbcb-6d5e-434b-8c65-e77d8749a4f4
123=	1	http://biodiversity.org.au/afd.taxon/d76e1389-23d6-4eb5-a455-04bc1c1da1fa
